,0,1,2,3,4
0,Treatment,Inflorescence bud,Fruit abscission (%,Blank nuts (%),Non-split nuts (%
1,,abscission(%,,,
2,Season,,,,
3,2015onyear,83.43.3 a,82.33.3 a,12.10.7b,19.92.4 a
4,2016offyear,24.72.4 b,65.9+2.8 b,14.61.1 a,11.11.0b
5,2017onyear,78.83.1a,79.13.1 a,12.00.6 b,20.52.8 a
6,2018offyear,24.42.7b,63.74.5b,13.80.8 a,11.3+2.3b
7,F.test,**,**,**,**
8,I-PGRs,,,,
9,Ctrl,56.82.7 a,77.9+3.1a,16.60.6 a,18.5+1.7a
10,NO,54.02.9 a,74.82.8 a,14.30.4b,17.22.2 a
11,EBR,53.52.2 a,72.54.0 a,12.10.5 c,15.42.5 a
12,Spm,50.81.8 b,70.13.5 b,11.41.0 c,14.12.1 b
13,F.test,*,*,**,*
14,II- supplemental,,,,
15,foliar nutrition,,,,
16,SFNO,56.22.4 a,76.93.8 a,15.80.8 a,18.062.5 a
17,SFN1,49.52.9 b,68.52.3 b,10.50.6 b,13.341.6b
18,F.test,**,**,**,**
19,Interaction,,,,
20,Ctrl.SFN0,58.22.5 a,81.38+3.2a,19.10.6 a,19.61.5a
21,NO.SFNO,55.81.7 a,77.78+3.7ab,16.90.5b,19.51.8a
22,EBR.SFNO,55.33.3a,74.436.0ab,12.90.8cd,15.82.2b
23,Spm.SFN0,55.42.4 a,74.402.9 b,14.11.0 c,17.41.8 ab
24,Ctrl.SFN1,52.21.9 b,71.805.2 bc,11.71.1 de,14.82.0 bcd
25,NO.SFN1,51.62.8 b,70.534.6 bc,11.30.3 de,15.11.7 bc
26,EBR.SFN1,46.23.4 c,65.804.2 c,8.80.7f,10.92.1 d
27,Spm.SFN1,47.92.1 c,65.883.8 c,10.41.2 ef,12.61.7 cd
28,F.test,**,**,,**
