,0,1,2,3,4
0,,S1,S2,S3,S4
1,ScN variation(points),0.4  1.4,3.3  3.1,3.8  3.0,3.4  2.3
2,Mean  SD (range),(-80),-10-0,(90),(90)
3,Number (and percentage) of products that,,,,
4,obtained,11,52,62,60
5,quality,(16%),(76%),(91%),(88%)
6,by a decrease of at least1point,,,,
7,Variation in ScN of products that obtained ar,,,,
8,ScN,,,,
9,corresponding to a better nutritional quality,2.3  2.8,4.3  2.9,4.1  2.9,3.9 2.0
10,(points),,,,
11,Mean SD,,,,
12,obtained,3,25,27,31
13,a better Nutri-Score letter,(4%),(37%),(40%),(46%)
