,0,1,2,3,4,5,6,7,8
0,,,Pre-treat-,,,,,,
1,,,ment,,,,,,
2,Acetaldehyde,725,SNVT,15,0.594,0.576,2379.7,2433.8,1.5
3,Ethanol,725,SNVT,15,0.491,0.470,163.6a,167.0a,1.4
4,Methyl acetate,611,SNVT,15,0.495,0.418,588.4,632.3,1.3
5,Isobutanal,537,none,15,0.571,0.549,32.5,33.3,1.5
6,1-Propanol,180,SNVT,15,0.538,0.466,259.1,279.3,1.4
7,Diacetyl,93,SNVT,15,0.740,0.690,49.6,54.3,1.8
8,Ethyl acetate,724,SNVT,15,0.481,0.449,1864.5,1922.7,1.3
9,Isobutanol,366,SNVT,15,0.533,0.501,806.4,834.1,1.4
10,3-Methylbutanal,366,SNVT,15,0.617,0.584,4.3,4.5,1.6
11,Acetic acid,534,SNVT,15,0.365,0.251,50.0a,54.7a,1.1
12,2-Methylbutanal,525,SNVT,15,0.565,0.536,4.1,4.2,1.5
13,1-Butanol,443,SNVT,15,0.593,0.576,15.6,15.9,1.5
14,1-Penten-3-one,393,SNVT,15,0.468,0.423,2.7,2.8,1.3
15,1-Penten-3-ol,551,SNVT,15,0.366,0.336,22.7,23.2,1.2
16,Pentanal,253,SNVT,15,0.515,0.417,7.9,8.6,1.3
17,Propyl acetate,58,none,15,0.950,0.845,1.0,1.7,2.5
18,Ethyl isobutanoate,47,none,15,0.932,0.849,0.6,0.9,2.7
19,3-Methylbutanol,707,SNVT,15,0.583,0.563,105.7,108.2,1.5
20,2-Methylbutanol,611,SNVT,15,0.596,0.572,65.6,67.5,1.5
21,Isobutyl acetate,172,MSC,15,0.696,0.593,3.6,4.1,1.6
22,Hexanal,725,SNVT,15,0.609,0.592,1344.7,1373.5,1.6
23,3-Methylbutyl acetate,421,SNVT,15,0.489,0.344,1.1,1.3,1.2
24,2-Methylbutyl acetate,62,MSC,15,0.896,0.682,0.4,0.7,1.9
25,2-Hexenal,725,SNVT,15,0.498,0.472,594.9,610.1,1.4
26,1-Hexanol,725,SNVT,15,0.609,0.591,145.7,149.0,1.6
27,Methyl hexanoate,271,SNVT,15,0.609,0.552,0.3,0.3,1.7
28,-Myrcene,61,MSC,15,0.923,0.866,0.1,0.2,2.0
29,2-Pentylfuran,661,SNVT,15,0.601,0.584,0.4,0.4,1.8
30,Ethyl hexanoate,452,SNVT,15,0.469,0.360,0.5,0.6,1.2
31,Hexyl acetate,184,SNVT,15,0.619,0.532,0.6,0.7,1.4
32,Linalool,50,MSC,15,0.976,0.926,20.0,36.2,3.6
