,0,1,2,3,4,5,6,7,8,9,10,11
0,Age Group,,,Men,,,,,,Women,,
1,Age Group,Mean,p25,,Median,,p75,Mean,p25,Median,Median,p75
2,,,,,,Poultry,,,,,,
3,18+ years,26,14,,23,,37,24,8,,13,21
4,1864 years,27,15,,25,,40,25,10,,16,24
5,65+ years,21,10,,17,,27,17,5,,8,13
6,,,,,,Red meat,,,,,,
7,18+ years,54,37,,51,,69,44,25,,38,55
8,1864 years,57,44,,57,,75,45,28,,42,60
9,65+ years,42,27,,34,,42,44,19,,28,40
10,,,,Fish (including seafood) and products,,Fish (including seafood) and products,,,,,,
11,18+ years,24,8,,16,,34,26,8,,14,26
12,1864 years,21,7,,16,,32,22,7,,13,23
13,65+ years,35,9,,19,,37,38,11,,20,33
14,,,,,,Eggs,,,,,,
15,18+ years,15,8,,13,,21,16,6,,10,15
16,1864 years,15,9,,14,,23,15,7,,11,16
17,65+ years,13,5,,9,,15,14,5,,8,13
18,,,,,,Fats and oils,Fats and oils,,,,,
19,18+ years,44,35,,44,,56,44,25,,32,40
20,1864 years,42,36,,46,,57,43,25,,32,41
21,65+ years,51,31,,40,,51,49,23,,30,38
22,,,,,,Olive oil,,,,,,
23,18+ years,35,24,,34,,44,35,18,,25,31
24,1864 years,33,25,,35,,45,33,19,,25,31
25,65+ years,43,23,,32,,42,40,18,,24,30
26,,,,,Nonalcoholic beverages,Nonalcoholic beverages,Nonalcoholic beverages,,,,,
27,18+years,124,46,,104,,243,121,26,,55,117
28,1864 years,136,62,,136,,302,137,37,,73,145
29,65+ years,73,24,,47,,89,69,13,,26,48
30,,,,,Sugar and products,Sugar and products,Sugar and products,,,,,
31,18+years,26,11,,22,,39,39,13,,24,41
32,18-64 years,27,14,,25,,43,42,16,,28,47
33,65+ years,21,7,,14,,25,29,8,,15,26
34,,,,,Alcoholic beverages,Alcoholic beverages,Alcoholic beverages,,,,,
35,18+ years,172,27,,101,,256,68,8,,25,64
36,18-64 years,179,32,,114,,281,76,12,,32,74
37,65+ years,133,14,,68,,178,40,3,,12,34
38,65+ years,,,,,Wine,,,,,,
39,18+ years,80,5,,23,,95,34,4,,11,28
40,1864 years,78,6,,23,,95,36,5,,13,31
41,65+ years,89,3,,19,,96,26,2,,5,18
42,,,,,,Beer,,,,,,
43,18+years,71,4,,18,,81,29,2,,5,19
44,1864 years,80,5,,26,,103,32,2,,7,25
45,65+ years,32,1,,5,,25,12,1,,3,8
