,0,1,2,3,4
0,Dietary itemss,N (controls/cases),Crude OR (95% CI) *,Adjusted OR (95% CI) *t,Adjusted OR (95% CI) *
1,Dietary fat,,,,
2,Quintile 1 (48.25),179/192,1.00,1.00,1.00
3,Quintile 2(>48.25~57.18),178/148,"0.78 (0.57, 1.04)","0.72 (0.52, 1.00)","0.79 (0.55, 1.11)"
4,Quintile 3 (>57.18~ 65.89),178/176,"0.92 (0.69, 1.23)","0.98 (0.72, 1.35)","1.07 (0.76, 1.50)"
5,Quintile 4 (>65.89~ 75.94),178/142,"0.74 (0.55, 1.00)","0.74 (0.54, 1.03)","0.78 (0.54, 1.11)"
6,Quintile 5 (>75.94),179/221,"1.15 (0.87, 1.53)","1.10 (0.81, 1.49)","1.22 (0.83, 1.80)"
7,P for trend,,0.391,0.486,0.426
8,Every 10-unit increment,,"1.06 (1.01, 1.11)","1.05 (1.00, 1.11)","1.11(1.04, 1.19)"
9,Total fatty acid,,,,
10,Quintile 1 (46.05),179/227,1.00,1.00,1.00
11,Quintile 2 (>46.05~55.14),178/184,"0.82 (0.61, 1.08)","0.77 (0.56, 1.04)","0.78 (0.56, 1.08)"
12,Quintile 3 (>55.14~ 63.65),178/176,"0.78 (0.59, 1.04)","0.80 (0.59, 1.10)","0.77 (0.55, 1.08)"
13,Quintile 4 (>63.65~ 73.51),178/128,"0.57 (0.42, 0.76)","0.58 (0.42, 0.80)","0.51 (0.35, 0.73)"
14,Quintile 5 (>73.51),179/164,"0.72 (0.54, 0.96)","0.67 (0.49, 0.91)","0.57 (0.38, 0.85)"
15,P for trend,,0.002,0.003,0.001
16,Every 10-unit increment,,"0.96 (0.92, 1.01)","0.95 (0.91, 1.00)","0.93 (0.87, 1.00)"
17,Saturated fatty acid,,,,
18,Quintile 1 (13.25),179/190,1.00,1.00,1.00
19,Quintile 2 (>13.25~ 16.58),178/173,"0.92 (0.68, 1.23)","0.88 (0.64, 1.21)","0.92 (0.65, 1.29)"
20,Quintile 3 (>16.58~19.04),178/167,"0.88 (0.66, 1.19)","0.88 (0.64, 1.22)","0.92 (0.65, 1.30)"
21,Quintile 4(>19.04~21.95,178/140,"0.74 (0.55, 1.00)","0.77 (0.56, 1.07)","0.81 (0.56, 1.16)"
22,Quintile 5 (>21.95),179/209,"1.10 (0.83, 1.46)","1.02 (0.75,1.39)","0.96 (0.65, 1.42)"
23,P for trend,,0.934,0.905,0.601
24,Every 10-unit increment,,"1.17 (1.00, 1.36)","1.14 (0.97, 1.34)","1.21 (0.96, 1.51)"
25,Monounsaturated fatty acid,,,,
26,Quintile 1 (22.03),179/236,1.00,1.00,1.00
27,Quintile 2 (>22.03~26.8),178/226,"0.96 (0.73, 1.27)","0.98 (0.72, 1.32)","0.93 (0.67, 1.29)"
28,Quintile 3 (>26.8~30.69),178/154,"0.66 (0.49, 0.88)","0.65 (0.47, 0.89)","0.58 (0.41, 0.81)"
29,Quintile 4 (>30.69~ 35.23),178/121,"0.52 (0.38, 0.70)","0.54 (0.39, 0.75)","0.45 (0.31, 0.64)"
30,Quintile 5 (>35.23),179/142,"0.60 (0.45, 0.81)","0.56 (0.41, 0.77)","0.41 (0.27, 0.62)"
31,P for trend,,<0.001,<0.001,<0.001
32,Every 10-unit increment,,"0.83 (0.74, 0.92)","0.81 (0.72, 0.91)","0.70 (0.59, 0.81)"
33,Polyunsaturated fatty acid,,,,
34,Quintile 1 (10.11),179/260,1.00,1.00,1.00
35,Quintile 2(>10.11~11.77),178/163,"0.63 (0.47,0.84)","0.66 (0.48, 0.91)","0.68 (0.48, 0.94)"
36,Quintile 3>11.77~13.76,178/151,"0.58 (0.44, 0.78)","0.62(0.45,0.85","0.62 (0.44, 0.89)"
37,Quintile 4 (>13.76~16.42),178/164,"0.63 (0.48, 0.84)","0.69 (0.5, 0.94)","0.64 (0.45, 0.91)"
38,Quintile 5 (>16.42,179/141,"0.54 (0.40,0.73)","0.57 (0.41, 0.78)","0.56 (0.37, 0.83)"
39,P for trend,,<0.001,0.001,0.007
40,Every 10-unit increment,,"0.80 (0.67, 0.95)","0.80 (0.66, 0.96)","0.85 (0.66, 1.10)"
