,0,1,2
0,Food,Components,Reference
1,Pistachio nut,Proanthocyanidins,[99]
2,EVOO/olive,"Polyphenols (e.g., oleocanthal,",[88]
3,EVOO/olive,"hydroxytyrosol, tyrosol, oleuropein).",[88]
4,Almonds,"Vitamin E,MUFA,PUFA","[88,98]"
5,,"Phenolic compounds (e.g., rutin), tocopherols",
6,Capers,"(e.g., gamma-tocopherol), carotenoids (e.g.,",[101]
7,,"lutein and beta-carotene), vitamin C.",
8,Cinnamon,o-methoxycinnamaldehyde,[135]
9,Turmeric,Curcumin,"[136,137]"
10,Green tea,Epigallocatechin 3-gallate(EGCC),[138]
