,0,1,2,3
0,Food Group,Dietary Pattern,Dietary Pattern,Dietary Pattern
1,"Milk,low-fat dairy",0.24,0.45,0.01
2,"High-fat cheese, cream",0.54,0.27,0.10
3,Chips,0.45,-0.21,0.23
4,Potatoes,0.10,0.01,0.33
5,Eggs,0.43,0.05,0.10
6,Red meat,0.25,0.09,0.68
7,Processed meat,0.54,-0.17,0.50
8,Low-fat poultry,0.20,0.28,0.43
9,High-fat poultry,0.34,0.12,0.51
10,Fish,0.20,0.14,0.48
11,Unrefined grains,-0.10,0.51,0.14
12,Refined grains,0.57,0.27,0.20
13,Mixed dishes,0.13,0.14,0.70
14,Soups,0.01,0.19,0.65
15,Alcohol,0.05,-0.14,0.21
16,Sweets,0.53,0.29,0.20
17,Beverages,0.01,0.13,0.09
18,Sugar and honey,0.49,0.08,-0.05
19,"Nuts, seeds, raisins",0.01,0.60,0.05
20,Fruits,0.03,0.66,0.10
21,Juices,0.30,0.29,0.19
22,Vegetables,0.03,0.61,0.42
23,Tea and coffee,0.33,0.22,-0.16
24,Animal fats,0.44,0.06,0.03
25,Margarines and mayonnaises,0.48,-0.10,0.07
