,0,1,2
0,'raits,Parameters,MeanValue+SD
1,hysical parameters,Weight,0.420.03 g
2,,Width,5.940.09 mm
3,,Length,6.110.08 mm
4,,Color,L*20.160.34
5,,,C5.140.65
6,,,hue:179.280.19
7,,pH,4.30
8,Chemical parameters,Juice yield,54.1%
9,,Crude fiber,5.760.10 g/100 g DW
10,,Total soluble solidsBrix,12.100.10
11,,Titratable acidity,0.730.03 g/100 g malic acid FW
12,,Sugar to acid ratio,16.560.45
13,,Soluble sugar,7.260.04 g/100 g FW
14,,Crude proteins,0.570.05 g/100 g DW
15,,Lyophilized water loss rate,83.430.01 g/100 g
