,0,1,2,3,4,5
0,Target,Treatment,,,SEM,P-
1,gene,Control,ZnO-residual,ANE,,value
2,lleum1,,,,,
3,ILTA,1.01,0.90,0.96,0.056,0.384
4,1L6,1.18,1.01,1.01,0.141,0.625
5,IL7,1.23,1.01,1.01,0.133,0.330
6,CXCL8,1.47,1.09,0.95,0.320,0.555
7,IL10,0.98,0.81,0.99,0.058,0.075
8,IL17A,1.28,1.68,0.75,0.343,0.116
9,IL22,1.47a,0.86ab,0.72b,0.190,0.017
10,IFNG,1.31,1.17,0.99,0.245,0.691
11,TNF,1.00,1.17,0.99,0.116,0.474
12,TGFB1,1.25a,0.99ab,0.86b,0.083,0.007
13,FOXP3,1.05,0.97,0.97,0.125,0.882
14,CCL20,1.24,1.13,0.80,0.209,0.327
15,TLR4,1.10,0.96,1.02,0.096,0.571
16,TP53,0.98,1.08,1.03,0.052,0.356
17,MUC2,1.05,0.94,1.23,0.195,0.346
18,TJP1/ZO-1,1.05,1.06,1.06,0.094,0.905
19,STAT3,1.39,1.07,1.09,0.206,0.979
20,CHRM1,1.29,1.35,1.54,0.459,0.717
21,NOX1,1.27,1.21,0.96,0.266,0.368
22,DUOX2,0.88,0.80,0.75,0.096,0.636
23,Colon2,,,,,
24,ILIA,1.17,0.95,0.96,0.122,0.420
25,1L6,1.14,1.05,1.25,0.221,0.825
26,IL7,1.07,0.94,1.08,0.113,0.514
27,CXCL8,1.12,1.13,0.94,0.138,0.574
28,1L10,1.09,1.00,1.03,0.125,0.882
29,IL17A,1.10,1.03,1.02,0.172,0.940
30,IL22,1.24,0.91,1.23,0.213,0.475
31,IFNG,0.91,1.00,1.04,0.097,0.642
32,TNF,1.20,0.97,0.90,0.122,0.196
33,TGFB1,1.07,0.89,1.16,0.117,0.289
34,FOXP3,0.88,1.01,1.28,0.153,0.196
35,CCL20,1.13ab,1.67a,0.62b,0.223,0.007
36,TLR4,0.91,0.98,1.13,0.114,0.154
37,TP53,1.03,0.99,0.98,0.055,0.752
38,MUC2,1.09,1.06,1.11,0.105,0.953
39,TJP1/ZO-1,0.99,1.05,1.00,0.044,0.529
40,STAT3,1.10,0.98,1.17,0.120,0.521
41,CHRM1,1.20,1.50,1.24,0.235,0.623
42,NOX1,1.09,1.13,1.08,0.114,0.959
43,DUOX?,1.05,123,107,0.146,0.630
