,0,1,2,3,4,5,6,7
0,,,,,OR,95% CI,,p interaction
1,Subgroups,,,,(T VS T),,,p interaction
2,"Age,years",,,,,,,
3,<60,,,,0.50,0.26,0.96,
4,60,,,,0.56,0.35,0.90,0.242
5,Sex,,,,,,,
6,Men,,,,0.49,0.29,0.81,
7,Women,,,,0.64,0.36,1.13,0.711
8,Years of education,Years of education,,,,,,
9,<7,,,,0.53,0.31,0.92,
10,7,,,,0.61,0.36,1.04,0.684
11,Body mass index (kg/m2),Body mass index (kg/m2),,,,,,
12,<25,,,,0.57,0.31,1.07,
13,25,,,,0.55,0.33,0.89,0.465
14,Smoking status,Smoking status,,,,,,
15,Never,,,,0.61,0.34,1.09,
16,Ever,,,,0.48,0.29,0.79,0.769
17,Energy intake,,,,,,,
18,<median,,,,0.54,0.32,0.91,
19,>median,,,,0.47,0.27,0.83,0.153
20,,0.1,0.4,1.0,,,,
