,0,1,2,3,4,5,6
0,Index,Mackerel,Mackerel,Pacific saury,Pacific saury,Sardine,
1,,Raw,Grilled,Raw,Grilled,Raw,Grilled
2,TEQ,0.50,14.06,0.07,6.38,0.26,6.91
3,DDI of PAH4,,,,,,
4,,47.22,3036.22,N/A,1294.23,N/A,1526.76
5,(ng/day,,,,,,
6,DDI of PAH16,,,,,,
7,,707.7422117.50,707.7422117.50,301.71,11492.11,290.50,12484.03
8,(ng/day),,,,,,
9,Cancer Risk,,,,,,
10,,,4.00x10-6 1.12x10-4 5.93x10-7 5.07x10-5 2.04x10-6 5.49x10-5,,4.00x10-6 1.12x10-4 5.93x10-7 5.07x10-5 2.04x10-6 5.49x10-5,4.00x10-6 1.12x10-4 5.93x10-7 5.07x10-5 2.04x10-6 5.49x10-5,
11,Estimates,,,,,,
