,0,1,2,3,4,5,6,7
0,Nutrient,Food/FoodCategory,Relevant Legislation/linkto relevant legislation,Relevant Legislation/linkto relevant legislation,Relevant Legislation/linkto relevant legislation,Relevant Legislation/linkto relevant legislation,Relevant Legislation/linkto relevant legislation,
1,Vitamine A,Smeerbare vetproducten,,,,,,"- Warenwetbesluit Toevoeging Micro-voedingsstoffen aan levensmiddelen,"
2,,,(artikel 5),,,,,
3,,,,,,MPDF,,
4,,,,,Tekst Wwbesluit,Tekst Wwbesluit,,
5,,,,,toevoeging microvoer,toevoeging microvoer,toevoeging microvoer,
6,,,Convenant vitaminering van Smeerbare vetten,Convenant vitaminering van Smeerbare vetten,Convenant vitaminering van Smeerbare vetten,Convenant vitaminering van Smeerbare vetten,Convenant vitaminering van Smeerbare vetten,
7,,,,,Convenant,,Verlenging,
8,,,,vitaminering smeerba,vitaminering smeerba,Convenant vitamineri,Convenant vitamineri,Convenant vitamineri
9,Vitamine D,Smeerbare vetproducten,,,,,,"- Warenwetbesluit Toevoeging Micro-voedingsstoffen aan levensmiddelen,"
10,,,(artikel5),,,,,
11,,,,,,PDFI,,
12,,,,,Tekst Wwbesluit,Tekst Wwbesluit,,
13,,,,,toevoeging microvoer,toevoeging microvoer,toevoeging microvoer,
14,,,Convenant vitaminering van Smeerbare vetten,Convenant vitaminering van Smeerbare vetten,Convenant vitaminering van Smeerbare vetten,Convenant vitaminering van Smeerbare vetten,Convenant vitaminering van Smeerbare vetten,
15,,,,Convenant,,Verlenging,,Wwreg Vrijstelling
16,,,,vitaminering smeerba Convenant vitamineri  toevoeging foliumzuu,vitaminering smeerba Convenant vitamineri  toevoeging foliumzuu,vitaminering smeerba Convenant vitamineri  toevoeging foliumzuu,vitaminering smeerba Convenant vitamineri  toevoeging foliumzuu,vitaminering smeerba Convenant vitamineri  toevoeging foliumzuu
17,Jodium,"Keukenzout,brood,",- Warenwetbesluit Toevoeging Micro-voedingsstoffen aan levensmiddelen,- Warenwetbesluit Toevoeging Micro-voedingsstoffen aan levensmiddelen,- Warenwetbesluit Toevoeging Micro-voedingsstoffen aan levensmiddelen,- Warenwetbesluit Toevoeging Micro-voedingsstoffen aan levensmiddelen,- Warenwetbesluit Toevoeging Micro-voedingsstoffen aan levensmiddelen,- Warenwetbesluit Toevoeging Micro-voedingsstoffen aan levensmiddelen
18,,broodvervangers en,artikel9 a- a/b/c),,,,,
19,,vleesproducten,,,,POF,,
20,,,,,,Tekst Wwbesluit,,
21,,,,,toevoeging microvoer,toevoeging microvoer,toevoeging microvoer,
22,,,Poland,,,,,
23,Nutrient,Food/FoodCategory,Relevant Legislation/linkto relevantlegislation,Relevant Legislation/linkto relevantlegislation,Relevant Legislation/linkto relevantlegislation,Relevant Legislation/linkto relevantlegislation,Relevant Legislation/linkto relevantlegislation,
24,Vitamin A,Margarine with normal and reduced,Ordinance of the Minister of Health of 19 December 2002 concerning,Ordinance of the Minister of Health of 19 December 2002 concerning,Ordinance of the Minister of Health of 19 December 2002 concerning,Ordinance of the Minister of Health of 19 December 2002 concerning,Ordinance of the Minister of Health of 19 December 2002 concerning,Ordinance of the Minister of Health of 19 December 2002 concerning
25,,"contents of fat,butter with reduced",enriching substances added to food and terms of their use (Official Journal,enriching substances added to food and terms of their use (Official Journal,enriching substances added to food and terms of their use (Official Journal,enriching substances added to food and terms of their use (Official Journal,enriching substances added to food and terms of their use (Official Journal,enriching substances added to food and terms of their use (Official Journal
