,0,1,2,3,4,5,6,7,8
0,,Random sequence,concealment,Selective,Other sources,Blinding (participants,Blinding (outcome,Incomplete,
1,Studies,generation,concealment,reporting,of bias, and personnel),assessmen),outcome data,Overall quality
2,Shbib et al. 2021,U,U,H,H,L,L,L,High-risk
3,Delextrat et al. 2020,U,H,H,H,L,L,,High-risk
4,Smith et al. 2019,U,U,L,H,L,L,L,High-risk
5,Hooshmand et al. 2019,L,L,L,H,L,L,L,Moderate-risk
6,Freitas et al. 2019,U,H,L,H,L,L,L,High-risk
7,Jaques et al. 2019,L,L,H,H,L,L,L,High-risk
8,Askari et al. 2019,U,L,H,H,H,H,L,High-risk
9,Jaffe et al.2018,U,H,H,H,L,L,-,High-risk
10,Wang et al. 2018,L,H,H,H,H,L,L,High-risk
11,Glenn et al.2016,U,L,H,H,L,L,L,High-risk
12,Gross et al. 2014,H,H,H,H,L,L,L,High-risk
13,Kresta et al. 2014,U,L,L,H,L,L,L,Moderate-risk
14,Hoffman et al. 2014.,L,U,H,H,L,L,L,High-risk
15,Sale et al. 2012,H,U,H,H,H,H,L,High-risk
16,Outlaw et al. 2012,U,L,H,H,L,L,H,High-risk
17,Kern et al. 2011,U,H,H,H,L,L,L,High-risk
18,Walter et al. 2010,U,L,H,H,L,L,L,High-risk
19,Smith et al. 2009,U,L,L,H,L,L,L,Moderate-risk
20,Kendrick et al. 2008,H,L,H,H,L,L,H,High-risk
21,Hoffman et al. 2008,U,L,H,H,L,,L,High-risk
