,0,1,2,3,4,5,6,7,8,9,10,11
0,,2010,2011,2012,2013,2014,2015,2016,2017,201gb,2019c,2020c
1,Developing economies,12.9,9.0,4.8,4.0,3.8,0.9,2.8,5.8,4.3,3.8,4.2
2,Latin America and the Caribbean,9.8,6.5,2.8,1.3,1.3,4.6,1.7,3.3,3.2,3.2,3.3
3,Africa,10.1,-1.5,7.2,-5.3,0.1,1.4,5.4,6.0,4.1,4.3,4.4
4,East Asia,16.6,9.7,4.6,6.7,5.8,0.9,1.9,7.2,4.8,3.8,4.5
5,South Asia,10.6,10.6,0.1,3.6,3.2,-2.4,9.2,6.2,2.5,3.5,3.9
6,Western Asia,5.8,14.0,8.1,2.2,1.0,-0.6,3.0,2.8,4.3,3.8,4.2
7,Volume of imports,,,,,,,,,,,
8,World,12.9,7.5,2.8,3.2,3.6,2.5,2.4,5.4,3.8,3.7,3.9
9,Developedeconomies,10.8,5.1,1.0,2.0,4.5,5.6,2.9,4.2,3.8,3.9,3.7
10,North America,12.9,5.5,2.5,1.2,4.1,4.6,1.4,4.4,4.7,3.4,4.0
11,Europe,9.6,4.5,-0.4,2.3,4.4,6.9,4.2,4.0,3.3,4.4,3.8
12,Developed Asia and Pacific,12.2,7.1,5.3,2.1,6.0,1.1,-1.0,4.6,4.4,2.3,2.4
13,Economies in transition,16.5,15.9,9.0,2.5,-6.4,-17.0,0.0,12.1,6.9,4.1,3.4
14,South-Eastern Europe,3.5,6.1,1.0,2.4,6.9,5.2,9.8,8.8,6.7,6.7,6.0
15,Commonwealth of Independent States,17.6,16.6,9.6,2.5,-7.2,-18.6,-0.9,12.4,6.9,3.8,3.1
16,and Georgiad,,,,,,,,,,,
17,Developing economies,16.1,10.4,4.9,4.9,3.2,-0.1,1.9,6.9,3.6,3.3,4.1
18,Latin America and the Caribbean,20.2,10.5,4.6,2.8,0.0,-2.0,-2.7,5.4,3.3,2.3,3.4
19,Africa,7.2,2.7,5.9,5.5,0.9,0.8,2.2,5.5,3.2,2.9,3.5
20,East Asia,19.9,11.4,4.8,7.0,5.0,1.3,3.4,7.6,3.6,3.3,4.5
21,South Asia,8.3,11.9,2.9,-5.9,-1.8,-5.6,2.4,11.3,8.5,8.6,7.9
22,Western Asia,8.0,10.2,7.0,6.0,3.5,-1.5,-0.6,2.7,0.5,1.2,0.5
