,0,1,2,3,4
0,,Horseradish,"Leaves (includes stem), raw",ND,ND
1,,Horseradish,"Leaves, pickled (Jangajji)",ND,ND
2,,,Raw,ND,ND
3,,Mungbean sprouts,Blanched,ND,ND
4,,,Steamed,ND,ND
5,,,"White, with skin, raw",ND,ND
6,,Cucumber,"Chwicheong, with skin, raw",ND,ND
7,,,Salted,ND,ND
8,,Radish,"Gegeol, roots, raw without leaf",ND,ND
9,,Radish,"Gegeol, leaves, raw",ND,ND
10,,Chinese chive,Raw,ND,ND
11,,Chinese chive,Blanched,ND,ND
12,,Deodeok,"Roots, domestic, without skin, roasted",ND,ND
13,,Water dropwort,Raw,ND,ND
14,,Water dropwort,Blanched,ND,ND
15,Vegetables,,Baechukimchi,ND,ND
16,Vegetables,,Yeolmukimchi,ND,ND
17,,Kimchi,Chongkakkimchi,ND,ND
18,,,Kkakduki,ND,ND
19,,,Godeulppaegi,ND,ND
20,,Coriander,Raw,ND,ND
21,,Water spinach,"Leaves, raw",ND,ND
22,,Water spinach,"Leaves, blanched",ND,ND
23,,Radish,Boiled broth,ND,ND
24,,Lettuce,"Iceberg, raw",ND,ND
25,,Pumpkin,"Zucchini, raw, boiled",ND,ND
26,,Korean thistle,Dried,ND,ND
27,,Korean thistle,"Dried, boiled",ND,ND
28,,Garlic,Minced garlic,ND,ND
29,,,"Butterhead, raw",ND,ND
30,,Lettuce,"Romaine, soil cultivation, raw",ND,ND
31,,,"Romaine, hydroponics,raw",ND,ND
32,,,Dried,1.49,ND
33,,Brown kelp,"Dried, broth",ND,ND
34,,,Raw,0.28,ND
35,,,Dried,ND,ND
36,,Seaweed fulvescens,Raw,ND,ND
37,,,"Raw, cooked",ND,ND
38,Seaweed,,Dried,ND,ND
39,,,"Dried, soak",ND,ND
40,,Sea mustard,"Dried, soak, cooked",ND,ND
41,,Sea mustard,"Wild-caught, raw",ND,ND
42,,,"Wild-caught, raw, cooked",ND,ND
43,,,"Stem, salted",ND,ND
44,,Seaweed fusiforme,Raw,ND,ND
45,,Seaweed fusiforme,"Raw, blanched",ND,ND
