,0,1,2,3,4,5
0,Treatment,Nitrogen (%),Potassium(%),Calcium (%),Boron(mg kg-,Zinc (mg kg-1
1,Season,,,,,
2,2015onyear,1.950.06c,1.440.09c,1.130.07c,96.93.1b,6.510.45c
3,2016offyear,2.110.08 b,1.960.07 a,1.290.07b,85.24.6 c,8.330.30 b
4,2017onyear,2.130.09 b,1.690.11 b,1.410.06b,119.44.3a,9.390.54 a
5,2018offyear,2.32+0.05a,1.980.13 a,1.630.05a,112.45.4a,9.980.65 a
6,F.test,**,**,**,**,**
7,I-Plant biostimulants,,,,,
8,Ctrl,2.03+0.04b,1.620.08 b,1.22+0.06b,90.83.3b,7.840.59 a
9,NO,2.210.06 a,1.890.05 a,1.400.05a,106.94.4 a,8.440.81 a
10,EBR,2.120.07 ab,1.750.05 b,1.360.07 a,103.53.5 a,8.630.40 a
11,Spm,2.030.05b,1.730.04 b,1.370.08a,100.94.1 a,8.610.66 a
12,F.test,,ns,ns,,ns
13,II-Supplemental,,,,,
14,nutrition program,,,,,
15,SFNO,2.000.03 b,1.650.04 b,1.24+0.06b,89.6+4.5b,7.780.75 b
16,SFN1,2.250.05 a,1.890.02 a,1.490.04a,117.33.4a,9.320.26 a
17,F.test,**,**,**,**,**
18,Interaction,,,,,
19,Ctrl.SFN0,2.130.04c,1.640.03 e,1.20+0.06b,92.23.8c,7.600.27b
20,NO.SFNO,2.00+0.03 d,1.77+0.02d,1.270.08 b,90.63.2c,7.350.75b
21,EBR.SFNO,1.960.05 de,1.620.04 e,1.240.06 b,86.54.1 c,8.100.56ab
22,Spm. SFN0,1.920.02 e,1.600.02 e,1.250.04b,89.53.2 c,8.080.42b
23,Ctrl.SFN1,2.430.06 a,2.020.03 a,1.540.07a,123.33.3 a,9.531.0 a
24,NO.SFN1,2.290.04 b,1.880.02b,1.480.05a,120.63.5a,9.150.84 ab
25,EBR.SFN1,2.140.04c,1.860.04bc,1.490.05a,112.34.2b,9.150.32ab
26,Spm.SFN1,2.150.03c,1.800.03cd,1.460.06a,113.03.0b,9.450.71 ab
27,F.test,**,,ns,**,ns
