,0,1,2,3,4,5,6,7,8,9
0,Age,,,2015 KDRI vitamin A (ug RAE/day),2015 KDRI vitamin A (ug RAE/day),,,2020 KDRI vitamin A (ug RAE/day),2020 KDRI vitamin A (ug RAE/day),
1,,,EAR,RNI,AI,UL,EAR,RNI,AI,UL
2,Infants(mon),Infants(mon),,,,,,,,
3,,0-5,,,350,600,,,350,600
4,,6-12,,,450,600,,,450,600
5,Children (yrs),Children (yrs),,,,,,,,
6,,1-2,200,300,,600,190,250,,600
7,,3-5,230,350,,700,230,300,,700
8,Male (yrs),Male (yrs),,,,,,,,
9,,6-8,320,450,,"1,000",310,450,,"1,100"
10,,9-11,420,600,,"1,500",410,600,,"1,600"
11,,12-14,540,750,,"2,100",530,750,,"2,300"
12,,15-18,620,850,,"2,300",620,850,,"2,800"
13,,19-29,570,800,,"3,000",570,800,,"3,000"
14,,30-49,550,750,,"3,000",560,800,,"3,000"
15,,50-64,530,750,,"3,000",530,750,,"3,000"
16,,65-74,500,700,,"3,000",510,700,,"3,000"
17,,75+,500,700,,"3,000",500,700,,"3,000"
18,Female (yrs),Female (yrs),,,,,,,,
19,,6-8,290,400,,"1,000",290,400,,"1,100"
20,,9-11,380,550,,"1,500",390,550,,"1,600"
21,,12-14,470,650,,"2,100",480,650,,"2,300"
22,,15-18,440,600,,"2,300",450,650,,"2,800"
23,,19-29,460,650,,"3,000",460,650,,"3,000"
24,,30-49,450,650,,"3,000",450,650,,"3,000"
25,,50-64,430,600,,"3,000",430,600,,"3,000"
26,,65-74,410,550,,"3,000",410,600,,"3,000"
27,,75+,410,550,,"3,000",410,600,,"3,000"
28,Pregnant,Pregnant,+50,+70,,"3,000",+50,+70,,"3,000"
29,Lactation,Lactation,+350,+490,,"3,000",+350,+490,,"3,000"
