,0,1,2,3,4,5,6,7,8,9
0,,,Q1(n 543),,Q2(n 542),,Q3(n 543),,Q4 (n 543),
1,,Mean,SD,Mean,SD,Mean,SD,Mean,SD,Pfor treng
2,Energy intake (kcal/d),1812,499,1925,506,1966,540,2016,539,<0.001
3,Protein (% energy),15.0,1.9,15.9,2.5,16-1,3.0,16.4,4.2,<0.001
4,Fat (% energy),29.3,4.6,28.7,5.4,28.0,5.8,26.6,6.8,<0.001
5,Carbohydrate (% energy),53.9,5.6,51.6,6.7,48.9,7,41.6,8.8,<0.001
6,Alcohol (% energy),1.2,2.2,2.9,3.8,5.9,5.7,14.3,9.8,<0.001
7,Alcohol (g/d),3.2,6.1,8.1,11.2,16.7,17.9,40.8,30.5,<0.001
8,SFA (% energy/d),8.5,1.7,7.8,1.7,7.3,1.7,6.6,1.9,<0.001
9,MUFA (% energy/d),10.4,1.8,10.2,2.2,10.0,2.3,9.6,2.7,<0.001
10,PUFA (% energy/d),6-6,1.2,6.9,1.4,7.0,1.5,6.8,1.7,0.06
11,n-3 PUFA (% energy/d),1.2,0.3,1.4,0.3,1.4,0.4,1.5,0.5,<0.001
12,n-6 PUFA (% energy/d),5.4,1.0,5.5,1.1,5.5,1.2,5.3,1.4,0.19
13,Na (mg/1000 kcal/d),2157,369,2266,380,2352,437,2426,532,<0.001
14,K(mg/1000 kcal/d),1507,362,1551,410,1531,405,1501,455,0.63
15,Ca (mg/1000 kcal/d),326,95,320,99,314,109,303,123,<0.001
16,Mg (mg/1000 kcal/d),141,27,148,30,150,32,154,38,<0.001
17,P(mg/1000 kcal/d),576,89,601,106,611,125,621,163,<0.001
18,Fe (mg/1000 kcal/d),4.4,0.9,4.6,1.1,4.7,1.1,4.7,1.4,<0.001
19,Zn (mg/1000 kcal/d),4.3,0.5,4.6,0.6,4.6,0.7,4.5,1,<0.001
20,Cu (ma/1000 kcal/d,0.62,0.10,0.64,0.11,0.65,0.11,0.61,0.14,0.31
21,Mn(mg/1000 kcal/d),1.8,0.5,1.8,0.5,1.7,0.5,1.5,0.5,<0.001
22,Vitamin A (gRAE/1000 kcal/d)*,412,159,452,196,469,207,527,332,<0.001
23,Vitamin D (g/1000 kcal/d),5.9,3.0,7.2,3.6,8.0,4.1,9.2,5.7,<0-001
24,-Tocopherol(mg/1000 kcal/d,4.4,0.9,4.4,1.0,4.3,1.0,4.1,1.2,<0.001
25,Vitamin K (g/1000 kcal/d),176,80,194,95,201,94,207,107,<0.001
26,"Vitamin B,(mg/1000 kcal/d)",0.45,0.08,0.46,0.09,0.45,0.10,0.43,0.12,0.004
27,Vitamin B (mg/1000 kcal/d),0.77,0.17,0.78,0-19,0.78,0.19,0.77,0.23,0.70
28,Niacin (mg/1000 kcal/d),9.1,1.8,10.1,2.1,10-6,2.3,11.6,3.1,<0-001
29,Vitamin Be (mg/1000 kcal/d),0.68,0.15,0.75,0.17,0.77,0.17,0.82,0.20,<0.001
30,Vitamin B12 (g/1000 kcal/d),4.2,1.7,5.1,2.0,5.7,2.3,6.7,3.2,<0.001
31,Folate (ug/1000 kcal/d,197,61,208,75,206,67,207,78,0.06
32,Pantothenic acid (mg/1000 kcal/d),3.7,0.6,3.8,0.7,3.8,0.8,3.8,1.0,0.002
33,Vitamin C(mg/1000 kcal/d),73.2,31-2,72.0,32.5,67.0,27.8,60.5,28.2,<0.001
34,Cholesterol (mg/1000 kcal/d),207,62,217,82,223,75,228,101,<0.001
35,Dietary fibre(g/1000 kcal/d),7.2,1.9,7.3,2.3,7.0,2.1,6.5,2.4,<0.001
