,0,1,2,3,4,5,6,7,8,9,10,11
0,,,,Total Dairy Products without Yoghurt,Total Dairy Products without Yoghurt,Total Dairy Products without Yoghurt,,,,Yoghurt,,
1,Stratification Factors,Stratification Factors,Colorectal,Colon,Proximal,Distal,Rectum,Colorectal,Colon,Proximal,Distal,Rectum
2,Stratification Factors,Stratification Factors,or (95%,or (95%,Colon,Colon,or (95%,or (95%,or (95%,Colon,Colon,or (95%
3,,,CI,CI),or (95%,or (95%,CI,CI,CI,or (95%,or (95%,CI)
4,,Low,(1.02,(0.98,1.45,(0.91,(0.96,0.90,(0.62,0.57,(0.57,0.95
5,,Low,0.99,1.08,2.30),1.20,1.61),0.90,0.75,0.88),0.67,1.21)
6,SES,Moderate,(0.80,1.42),(0.66-,(0.81,(0.71,(0.73,0.99),(0.49,(0.45,(0.76
7,,,0.95,0.93,1.60),0.77,1.27),1.10),1.04,1.17),1.22,1.36)
8,,High,1.15),1.19),1.93),1.10),1.33),1.36),1.33),0.95),1.77),1.57)
9,,No,(0.94,(0.93,(0.95,(0.84,(0.90,(0.87,0.87,0.67,(0.67,1.06
10,ASA,Yes,(0.78,(0.76,1.59,(0.60,(0.69,0.93,(0.62,0.61,(0.63,0.93
11,,Yes,1.33),1.59),3.08),1.68),1.42),1.21),1.28),1.12),1.79),1.33)
12,,50,1.39),1.64),(0.67,2.33),(0.76,(0.74,1.08),(0.35,1.28),(0.71
13,Age,,1.01,1.02,1.28,0.91,1.04,0.99,0.89,0.69,0.91,1.05
14,,>50,1.16),1.21),1.69),1.16),1.24),1.13),1.05),0.91),1.16),1.25)
15,,No,(0.91,(0.93,1.29,1.10,(0.86,1.03,0.94,0.68,0.96,1.07
16,,No,1.16),1.28),(0.99,1.36),(0.86,(0.91-,1.09),0.88),1.19),(0.90
17,Opium,,1.16,0.97,1.13,1.04,1.32,0.77,0.59,0.43,0.52,0.86
18,,Yes,1.58),1.47),(0.57,1.97),2.00),(0.57,0.89),0.82),1.01),(0.57
19,,(3.02),(0.83,(0.85,(0.71,(0.71,(0.66,(0.78,(0.72-,(0.31-,(0.66,(0.72
20,,(3.02),1.14,1.29,2.20),1.71),1.14,1.23),0.83,0.91),1.58),1.39)
21,Mean,(1.60),1.44),1.64),2.23),1.83),1.60),1.28),1.15),1.08),1.46),1.58)
22,(SD),(2.18),(0.83,(0.76,(0.81-,(0.52,(0.80,(0.93,(0.66,(0.48,(0.53,(1.04
23,,40.39,(0.89,(0.87,1.46,(0.84,1.11,0.79,(0.55,0.50,(0.47,0.82
24,,(10.21),1.38),1.62),2.62),2.04),1.45),0.98),0.99),0.89),1.06),1.06)
25,,4.47,(0.93,(0.80-,(0.81-,(0.81,(0.72,(0.84,(0.63,(0.30,(0.77,(0.83
26,Red and,(2.90),1.34),1.43),2.24),1.54),1.30),1.19),1.10),1.80),1.45),1.52)
27,meat,15.09,(0.82,(0.85,1.23,(1.03,0.97,1.02,(0.63,0.68,(0.52,1.09
28,(SD),(3.42),1.02,1.03,2.21),0.90,1.03,(0.811.2),0.79,1.44),0.72,1.52)
29,(SD),(24.27),(0.84,(0.80,(0.83,(0.63,(0.79,(0.78,(0.63,(0.40,(0.52,(0.85
30,,(24.27),1.23),1.32),1.94),1.27),1.33),1.12),1.01),0.88),1.01),1.41)
