,0,1,2,3,4,5,6,7,8,9,10,11
0,Energy and,,All (n=75),,,,Women (n=57),Women (n=57),,,Men (n=18),
1,macronutrients,,,,,,,,,,,
2,,NNR,,,within,,,within,,,within,
3,,(RI),mean,SD,RI (%),mean,SD,RI (%),mean,SD,RI (%),p-value
4,Total energy (kcal),,2329,547,,2215,508,-,2692,520,-,0.002
5,Total fat (E%),25-40,41.2,7.0,44,40.6,7.1,45.6,43.2,6.6,38.9,0.153
6,SFA (E%),10,16.9,4.0,2.7,16.8,4.3,3.5,17.2,3.1,0,0.682
7,MUFA (E%),10-20,15.0,3.0,93.3,14.6,2.8,93.0,16.5,3.1,94.4,0.031
8,PUFA (E%),5-10,5.4,1.8,57.3,5.3,1.9,52.6,5.9,1.5,72.2,0.196
9,Total carbohydrates (E%),45-60,40.4,8.0,26.7,41.9,7.9,33.3,35.9,6.8,5.6,0.004
10,Sucrose (E%),10,12.2,5.7,36.0,13.7,5.5,24.6,7.6,3.7,72.2,<0.001
11,Dietary fibre (g/d),25-35,20.2,6.4,16.0,20.5,6.6,19.3,19.2,5.6,5.6,0.435
12,Dietary fibre (g/MJ),3,2.1,0.7,13.3,2.2,0.7,17.5,1.7,0.4,0,<0.001
13,Protein (E%),10-20,15.8,3.1,92.0,15.3,2.9,93.0,17.3,3.2,83.3,0.027
14,AIcohol (E%),5,2.6,4.3,77.3,2.3,3.8,80.7,3.7,5.5,66.7,0.347
