,0,1,2,3,4,5,6
0,Product Name,ID,Product Basis 1,Portion Weight (g),Nicotine Content (mg/portion),Manufacturer,
1,"Velo Max Nicotine Pouches,7 mg Wintergreen",A1,WGP,0.38 2,72,R.J. Reynolds Vapor Co.,5
2,"Velo Max Nicotine Pouches,7 mg Black Cherry",A2,WGP,0.44 2,42,R.J. Reynolds Vapor Co. 5.,
3,"Velo Nicotine Pouches, 4 mg Mint",A3,WGP,0.44 2,42,R.J. Reynolds Vapor Co. 5,
4,"Velo Nicotine Pouches, 4 mg Citrus",A4,WGP,0.44 2,82,R.J. Reynolds Vapor Co. 5,
5,"on! Nicotine Pouches, 8 mg Wintergreen",B1,WGP,0.26 2,82,"Helix Innovations, LLC 6",
6,"on! Nicotine Pouches, 8 mg Citrus",B2,WGP,0.26 2,82,"Helix Innovations, LLC 6",
7,"on! Nicotine Pouches, 8 mg Berry",B3,WGP,0.68 2,82,"Helix Innovations, LLC 6",
8,"Rogue Pouches, 6 mg Mango",C1,WGP,0.68 2,62,"Rogue Holdings, LLC 7",
9,"Rogue Pouches, 6 mg Honey Lemon",C3,WGP,0.68 2,62,"Rogue Holdings, LLC 7",
10,"Rogue Pouches, 6 mg Wintergreen",C3,WGP,0.68 2,62,"Rogue Holdings, LLC 7",
11,"FRE, 12 mg Lush",D1,WGP,0.40 2,62,"Nu-X Ventures, LLC 8",
12,"Zyn Nicotine Pouches, 6 mg Citrus",E1,WGP,0.40 2,62,Swedish Match 9,
13,"Zyn Nicotine Pouches, 6 mg Wintergreen",E2,WGP,0.40 2,62,Swedish Match 9,
14,"Fully Loaded, Wintergreen Pouches",F1,P,1.54 3,8.0 3,Fully Loaded Chew 10,
15,"Fully Loaded, Straight Pouches",F2,P,1.573,7.93,Fully Loaded Chew 10,
16,"Fully Loaded, Peach Long Cut",F3,P,N/A,"4.5 3,4",Fully Loaded Chew 10,
17,"Fully Loaded, Berry Long Cut",F4,P,N/A,"3.13,4",Fully Loaded Chew 10,
18,"Black Buffalo, Straight Pouches",G1,P,1.113,5.13,"Black Buffalo, Inc. 11",
19,"Black Buffalo,Wintergreen Pouches",G2,P,1.013,4.3 3,"Black Buffalo, Inc. 11",
20,"Black Buffalo, Blood Orange Long Cut",G3,P,N/A,"7.2 3,4","Black Buffalo, Inc. 11",
21,"Black Buffalo, Peach Long Cut",G4,P,0.96 3,"6.8 3,4",,
22,General Wintergreen White Portion,H1,T,0.96 3,6.9 3,Swedish Match 9,
23,Grizzly Wintergreen Long Cut,11,T,N/A,"10.0 3,4",American Snuff Co. 12,
24,CRP1.1,J1,T,N/A,8.12,CORESTA 13,
25,CRP2.1,J2,T,N/A,12.0 24,CORESTA 13,
