,0,1,2,3,4,5,6
0,,,AGHE Food Group*,,,,
1,,,$Grocery Shop(%grocery shop),$Grocery Shop(%grocery shop),,,
2,Diet,Fruit,Veg&L,"B,C,G",LMP,DaA,Disc/Other ($)
3,QLD HFAB,16 (13),34 (27),16 (13),39 (31),18(14),73
4,Ketogenic,15 (8),41 (22),nil,97 (52),33 (18),289
5,Palaeolithic,17 (8),72 (33),nil,126 (59),nil,220
6,Intermittent Fasting,32 (13),82 (34),2611,62 (25),42(17),233
7,8Weeks to Wow*,33 (11),72 (25),10 (3),141(48),37 (13),53
8,Optifast,47 (21),134 (60),2 (1),20 (9),21 (9),400
9,MedDiet WL,32 (11),104 (36),19(7),106 (37),27 (9),164
10,AGHE WL,26 (10),102(39),35 (14),58 (22),38 (15),145
