,0,1,2
0,Age(yrs),No.,MeanSEg DFE/d
1,Total,"9,116",295.5  2.4
2,Children,,
3,1-2,411,166.4 5.7
4,3-5,686,204.87.0
5,Males,,
6,6-8,336,243.1 8.2
7,9-11,317,274.5  11.0
8,12-14,296,287.4  11.1
9,15-18,346,306.2  11.0
10,19-29,557,296.7  7.4
11,30-49,"1,071",369.3  6.8
12,50-64,553,389.9  8.9
13,65-74,190,364.911.5
14,75,100,320.8  22.7
15,Females,,
16,6-8,347,205.65.7
17,9-11,327,243.57.1
18,12-14,251,252.8  10.2
19,15-18,293,217.37.6
20,19-29,610,239.2  5.8
21,30-49,"1,500",290.4  4.3
22,50-64,614,338.27.7
23,65-74,117,300.2  22.3
24,75,84,227.313.2
25,Pregnancy,46,349.6  25.9
26,Lactation,64,312.3  20.4
