,0,1,2,3,4,5
0,,,,EnergylromDretaryrat(iertles),,
1,Variable,Total Sample,Bottom,Middle,Upper,p-Value
2,,,(<30%),(3032%),(>32%),
3,Sample size (number),420,139,141,140,
4,Breast cancer cases (%),45.2,34.5,45.4,55.7,0.0018
5,Age (years) #,59.9 (8.6),60.4 (8.4),60.8 (8.2),58.6 (9.0),0.0437
6,40.049.9,15.5,12.9,12.1,21.4,
7,50.059.9,30.0,30.9,24.8,34.3,0.0319
8,60.069.9,42.6,41.0,51.8,35.0,
9,70.079.9,11.9,15.1,11.3,9.3,
10,Menopausal status (%),,,,,
11,Peri-menopausal,14.8,10.1,12.8,21.4,0.0200
12,Postmenopausal,85.2,89.9,87.2,78.6,
13,BMI (kg/m2) a#,27.9 (5.0),27.8 (4.7),28.2 (5.1),27.8 (5.0),0.7735
14,Underweight (<18.5),0.7,0.7,0.7,0.7,
15,Normal weight (18.524.9),29.2,30.9,25.0,31.7,0.7914
16,Overweight (25.029.9),39.0,35.3,44.3,37.4,
17,Obesity (30.0),31.1,33.1,30.0,30.2,
18,Waist circumference (cm) a#,92.0 (13.2),90.2 (12.0),92.4 (12.6),93.3 (14.6),0.1852
19,Waist-to-height ratio a#,0.57 (0.08),0.56 (0.08),0.57 (0.08),0.58 (0.09),0.2945
20,Place of residence (%),,,,,
21,Village,28.1,25.9,26.2,32.1,
22,"Town (<20,000 inhabitants)",15.2,12.2,14.2,19.3,0.0652
23,"Town (20100,000 inhabitants)",20.5,25.2,15.6,20.7,
24,"City (>100,000 inhabitants)",36.2,36.7,44.0,27.9,
25,Education level (%),,,,,
26,Primary,13.6,12.2,13.5,15.0,
27,Secondary,58.3,48.9,60.3,65.7,0.0084
28,Higher,28.1,38.8,26.2,19.3,
29,Economic situation (%),,,,,
30,Below average,16.0,14.4,13.5,20.0,
31,Average,71.2,68.3,73.8,71.4,0.1595
32,Above average,12.9,17.3,12.8,8.6,
33,Situation of household (%),,,,,
34,We live poorly,0.2,0.0,0.7,0.0,
35,We live very thriftily,16.9,15.8,14.2,20.7,
36,We live thriftily,56.0,59.7,56.0,52.1,0.6788
37,We live well,24.8,23.0,27.0,24.3,
38,We live very well,2.1,1.4,2.1,2.9,
39,Socioeconomic index (points) b#,9.9 (2.1),10.1 (2.1),10.0 (2.2),9.5 (2.0),0.0081
40,Socioeconomic status (%) b,,,,,
41,Low,41.0,34.5,34.0,54.3,
42,Average,36.7,38.8,42.6,28.6,0.0030
