,0,1,2,3,4,5,6
0,,,Hydroxytyrosol,,Tyrosol,,-Tocopherol
1,,Ea (kJ/mol),A (week-1),Ea (kJ/mol),A (week-1),Ea (kJ/mol),A (week-1)
2,I,81.7  13.8 a,9.4.10+10  1.9.10+02 a,"a,b",3.0.10+04  3.3.10+02 a,85.3  5.3 a,1.4.10+12  7.6 b
3,II,49.7  8.4 a,2.3.10+05  2.5.10+01 b,b,3.4.10+12  1.7.10+06 b,93.4  10.7 a,1.6-10+13  5.8.10+01 a
4,111,84.6  46.5 a,1.2-10+11  4.8.10+07 c,66.5  11.3,2.1-10+08  7.5.10+01 c,88.4  9.9 a,3.8.10+12  4.4.10+01 c
5,111,84.6  46.5 a,1.2-10+11  4.8.10+07 c,"a,b",2.1-10+08  7.5.10+01 c,88.4  9.9 a,3.8.10+12  4.4.10+01 c
6,IV,64.2  21 a,5.4.10+07  2.9.10+03 d,57.0  12.2,6.4.10+06  1.0.10+02 d,92.5  6.8 a,1.6.10+13  1.3.10+01 a
7,IV,64.2  21 a,5.4.10+07  2.9.10+03 d,"a,b",6.4.10+06  1.0.10+02 d,92.5  6.8 a,1.6.10+13  1.3.10+01 a
8,V,73.3  6.5 a,3.7.10+09  1.2.10+01 e,27.4  18.5 a,3.5.10+01  1.1.10+03 a,92.0  7.8 a,1.3.10+13  1.9.10+01 d
9,VI,71.2  4.8 a,4.7.10+09  6.2 f,"a,b.",1.3.10+07  2.7.10+01 e,85.1 14.9 a,7.0.10+11  2.9.10+02 e
10,VII,80.0  14.7 a,5.8.10+10  2.7.10+02 g,49.6  14.9,1.7.10+05  2.8.10+02 a,92.9  12.1 a,1.3.10+13  1.0.10+02 f
11,VII,80.0  14.7 a,5.8.10+10  2.7.10+02 g,"a,b",1.7.10+05  2.8.10+02 a,92.9  12.1 a,1.3.10+13  1.0.10+02 f
12,,,0.623  R2  0.991,,0.5240  R2  0.954,,0.942  R2  0.992
