,0,1,2,3,4,5,6,7,8,9,10
0,Publi-,Title,Journal,Date Author,Article,Publi-,Title,Journal,Date Author,Date Author,Article
1,cation,,,,type (R:,cation,,,,,type (R
2,type,,,,"review,",type,,,,,"review,"
3,(J,,,,Ccase,(J:,,,,,C:case
4, jour-,,,,study),jour-,,,,,study)
5,"nal,B",,,,,"nal,B",,,,,
6,"book,",,,,,"book,",,,,,
7,G:,,,,,G:,,,,,
8,grey,,,,,grey,,,,,
9,"lit,M",,,,,"lit,M",,,,,
10,media,,,,,media,,,,,
11,arti-,,,,,arti-,,,,,
12,cle),,,,,cle),,,,,
13,J,Calculation,Nature,2020 Pieper,C,G,The state of,United,2020 FAO et al,2020 FAO et al,N/A
14,,of external,Communi-,,,,food security,Nations,,,
15,,climate costs,cations,,,,and nutrition,Food and,,,
16,,for food,,,,,in the world,Agri-,,,
17,,highlights,,,,,"2020,",culture,,,
18,,inadequate,,,,,,Organisa-,,,
19,,pricing of ani-,,,,,,tion,,,
20,,mal products,,,,G,IPCC 2021:,Intergov-,2021,Masson-,
21,J,The transform-,PLOSONE,2020 Minten,c,,Summary for,ernmental,,Delm,
22,,ing dairy sec-,,et al,,,policymakers.,Panel on,,,
23,,tor in Ethiopia,,,,,in: climate,Climate,,,
24,J,Many meats and,Science as,2020 Jonsson,c,,change 20,Change,,,
25,,many milks?,Culture,et al,,otte,N/A,,,,
26,,The ontologi-,,,,et al,,,,,
27,,cal politics of,,,,G,Table C.5,OECD-FAO 2021 OECD-,OECD-FAO 2021 OECD-,OECD-FAO 2021 OECD-,N/A
28,,a proposed,,,,,World dairy,Agri-,,FAO,
29,, post-animal,,,,,projections:,cultural,,,
30,,revolution,,,,,"Milk, butter",Outlook,,,
31,J,On breweries,Transac-,2020 Jonsson,c,,and cheese,2020,,,
32,,and bioreac-,tions,,,,,2029,,,
33,,"the""present",Institute,,,J,Promises of,Agricul-,2021 Lonkila,2021 Lonkila,R
34,,"the""present",Geogra-,,,,meat and milk,ture and,,and,
35,,"futures"" of",Geogra-,,,,alternatives:,Human,,Kaljonen,
36,,cellular agri-,phers,,,, an integra-,Values,,,
37,,culture,,,,,tive literature,,,,
38,B,The sustainabil-,Sustain-,2020 Zafrilla,N/A,,review on,,,,
39,,ity challenge,able and,et al,,,emergent,,,,
40,,of dairy live-,Environ-,,,,research,,,,
41,,stock systems,mentally,,,,themes,,,,
42,,,Friendly,,,J,Challenges and,Animals,2021 Cogato,2021 Cogato,R
43,,,Dairy,,,,tendencies,Animals,2021 Cogato,et al,
44,,,Farms,,,,of automatic,,,,
45,J,Cellular agri-,Welcome,2020 Stephens,R,,milking sys-,,,,
46,,culture in the,Open,et al,,,temsAMSa,,,,
47,,UK:a review,Research,,,,20-years sys-,,,,
48,,[version 2;,,,,,tematic review,,,,
49,,peer review:,,,,,of literature,,,,
50,,"2 approved, 2",,,,,and patents,,,,
51,,approved with,,,,J,The impact of,Food Sci-,2021 Park,2021 Park,c
52,,reservations],,,,,plant-based,ence of,,,
53,G, Diary Market,United,2020 FAO,N/A,,non-dairy,Animal,,,
54,,Review,Nations,,,,alternative,Resources,,,
55,,,Food and,,,,milk on the,,,,
56,,,Agri-,,,,dairy industry,,,,
57,,,culture,,,,,,,,
58,,,Organisa-,,,,,,,,
