,0,1,2,3,4,5,6
0,,,,,,eat healthily for,
1,,,,,,fathers,
2,Olson,2005,Quantitativel,USA,Mothers,Fruit and,High
3,,,Longitudinal,,(n=360),vegetable,
4,,,,,,intake,
5,,,,,,increased,
6,,,,,,between pre-,
7,,,,,,pregnancy and,
8,,,,,,2-years,
9,,,,,,postpartum,
10,Plessz et al.,2016,Mixed methods/,France,Households,Parenthood,High
11,,,Longitudinal,,"(n=7,000/30)",linked to,
12,,,,,,increased,
13,,,,,,consumption of,
14,,,,,,organic,
15,,,,,,products,
16,Reczek et,2014,Qualitative/Cross-,USA,Parents,Increased,Medium
17,al.,,sectional,,(n=40),sense of,
18,,,,,,responsibility,
19,,,,,,for healthy,
20,,,,,,eating,
21,Schafer et,2012,Quantitativel,Germany,Adults,Stable parental,High
22,al.,,Longitudinal,,"(n=1,031)",contexts,
23,,,,,,predispose,
24,,,,,,parents to,
25,,,,,,sustainable,
26,,,,,,choices,
27,Smith et al.,2017,Quantitativel,Australia,Adults,Parenthoodnot,High
28,,,Longitudinal,,"(n=1,402)",found to lead to,
29,,,,,,diet change but,
30,,,,,,reduced,
31,,,,,,likelihood of,
32,,,,,,skipping,
33,,,,,,breakfast,
34,Tung et al.,2019,Qualitative/Cross-,Taiwan,Consumers,Parenthood,Medium
35,,,sectional,,(n=322),linked with,
36,,,,,,positive,
37,,,,,,attitudes to,
38,,,,,,organic food,
