,0,1,2,3,4
0,Drug,Name,,Indication,Date of First Approval
1,Nabilone,Cesamet,Refractory nausea and vomiting associated with,Refractory nausea and vomiting associated with,1985
2,,,cancer chemotherapy,cancer chemotherapy,
3,Dronabinol,"Marinol, Syndros,",Anorexia associated with weight loss in patients,Anorexia associated with weight loss in patients,1985
4,,,with AlDS; refractory nausea and vomiting,with AlDS; refractory nausea and vomiting,
5,,,associated with cancer chemotherapy,associated with cancer chemotherapy,
6,Cannabis extract (includes,Sativexa,Refractory spasticity due to multiple sclerosis,Refractory spasticity due to multiple sclerosis,2010
7,both THC and CBD),,,,
8,CBD,Epidiolex,Seizures associated with Lennox-Gastaut,Seizures associated with Lennox-Gastaut,2018
9,,,"syndrome, Dravet syndrome, or tuberous","syndrome, Dravet syndrome, or tuberous",
10,,,sclerosis complex,,
