,0,1,2,3,4,5,6,7,8
0,Components,Components,,,,Percentiles,,,
1,,,0,5,25,50,75,95,100
2,Total,,,,,,,,
3,,Total score,15.86,40.73,54.34,63.86,72.61,83.56,99.82
4,,Have breakfast,0.00,0.00,3.00,6.82,8.41,9.68,10.00
5,,Mixed grains intake,0.00,0.00,0.00,1.85,5.00,5.00,5.00
6,,Total fruits intake,0.00,0.00,0.00,1.72,5.00,5.00,5.00
7,,Fresh fruits intake,0.00,0.00,0.00,2.06,4.99,5.00,5.00
8,,Total vegetables intake,0.00,0.91,2.42,4.00,5.00,5.00,5.00
9,,Vegetables intake excluding Kimchi and pickled vegetables intake,0.00,0.43,1.98,3.64,5.00,5.00,5.00
10,,"Meat,fish,eggs and beans intake",0.00,1.19,4.40,7.85,10.00,10.00,10.00
11,,Milk and milk products intake,0.00,0.00,0.00,0.00,9.34,9.99,10.00
12,,Percentage of energy from saturated fatty acid,0.00,0.00,7.87,10.00,10.00,10.00,10.00
13,,Sodium intake,0.00,0.00,3.05,6.76,9.49,10.00,10.00
14,,Percentage of energy from Sweets and beverages,0.00,1.68,10.00,10.00,10.00,10.00,10.00
15,,Percentage of energy from carbohydrate,0.00,0.00,0.00,2.27,5.00,5.00,5.00
16,,Percentage of energy from fat,0.00,0.00,0.61,5.00,5.00,5.00,5.00
17,,Energy Intake,0.00,0.00,0.00,4.95,5.00,5.00,5.00
18,Men,,,,,,,,
19,,Total score,17.57,40.15,52.97,62.40,70.76,81.33,99.09
20,,Have breakfast,0.00,0.00,2.59,6.74,8.37,9.67,10.00
21,,Mixed grains intake,0.00,0.00,0.00,1.72,5.00,5.00,5.00
22,,Total fruits intake,0.00,0.00,0.00,0.64,3.93,5.00,5.00
23,,Fresh fruits intake,0.00,0.00,0.00,0.00,4.98,5.00,5.00
24,,Total vegetables intake,0.00,1.18,2.87,4.54,5.00,5.00,5.00
25,,Vegetables intake excluding Kimchi and pickled vegetables intake,0.00,0.53,2.24,3.93,5.00,5.00,5.00
26,,"Meat,fish,eggs and beans intake",0.00,1.53,4.99,8.43,10.00,10.00,10.00
27,,Milk and milk products intake,0.00,0.00,0.00,0.00,8.98,9.99,10.00
28,,Percentage of energy from saturated fatty acid,0.00,0.00,7.25,9.99,10.00,10.00,10.00
29,,Sodium intake,0.00,0.00,1.23,5.11,8.10,10.00,10.00
30,,Percentage of energy from Sweets and beverages,0.00,1.96,10.00,10.00,10.00,10.00,10.00
31,,Percentage of energy from carbohydrate,0.00,0.00,0.00,2.59,5.00,5.00,5.00
32,,Percentage of energy from fat,0.00,0.00,0.96,5.00,5.00,5.00,5.00
33,,Energy Intake,0.00,0.00,0.00,5.00,5.00,5.00,5.00
34,Women,Women,,,,,,,
35,,Total score,15.86,41.86,55.94,65.23,74.20,85.39,99.82
36,,Have breakfast,0.00,0.00,3.37,6.89,8.44,9.69,10.00
37,,Mixed grains intake,0.00,0.00,0.00,1.93,5.00,5.00,5.00
38,,Total fruits intake,0.00,0.00,0.00,3.02,5.00,5.00,5.00
39,,Fresh fruits intake,0.00,0.00,0.00,4.75,4.98,5.00,5.00
40,,Total vegetables intake,0.00,0.76,2.09,3.49,5.00,5.00,5.00
41,,Vegetables intake excluding Kimchi and pickled vegetables intake,0.00,0.33,1.77,3.32,5.00,5.00,5.00
42,,"Meat,fish,eggs and beans intake",0.00,0.96,3.91,7.24,10.00,10.00,10.00
43,,Milk and milk products intake,0.00,0.00,0.00,0.00,9.49,9.99,10.00
44,,Percentage of energy from saturated fatty acid,0.00,0.00,8.56,10.00,10.00,10.00,10.00
45,,Sodium intake,0.00,0.00,5.07,8.13,10.00,10.00,10.00
46,,Percentage of energy from Sweets and beverages,0.00,1.29,10.00,10.00,10.00,10.00,10.00
47,,Percentage of energy from carbohydrate,0.00,0.00,0.00,1.98,5.00,5.00,5.00
48,,Percentage of energy from fat,0.00,0.00,0.21,4.87,5.00,5.00,5.00
49,,Energy Intake,0.00,0.00,0.00,4.81,5.00,5.00,5.00
