,0,1,2,3,4,5,6
0,PAH,,Mackerel,,Pacific saury,,Sardine
1,,,n=10,,n=10,,n=10
2,,Raw,Grilled,Raw,Grilled,Raw,Grilled
3,Nap,1.68  0.56,3.46  0.32,1.00  0.42,3.30  0.23***,0.54  0.10,0.82  0.20
4,AcPy,0.51 0.20,10.29  1.85***,0.10  0.04,6.84  0.57***,0.22  0.10,5.26  0.60***
5,Acp,0.30  0.05,3.65  0.84,0.14  0.03,2.06  0.33**,N/D,1.30  0.12
6,Flu,0.16 0.06,5.61  0.59***,N/D,2.92  0.28***,N/D,2.27  0.18**
7,PA,0.06  0.03,33.10  3.42***,N/D,19.24  2.57***,N/D,24.98  4.02***
8,Ant,0.16  0.03,9.26  1.14***,0.03 0.01,4.95  0.32***,0.04  0.02,5.35  0.63***
9,FL,0.710.14,35.35  5.87***,0.25  0.07 15.21  1.67***,0.25  0.07 15.21  1.67***,0.46  0.15,20.80  2.74***
10,Pyr,0.89  0.13,30.08  3.00***,0.18  0.0515.76  2.16***,0.18  0.0515.76  2.16***,0.12  0.04,16.11  1.82***
11,CHR,N/D,3.72  0.48*,N/D,1.57  0.17*,N/D,1.86  0.12*
12,BaA,N/D,6.55  0.68***,N/D,2.55  0.27***,N/D,3.54  0.19***
13,BbF,0.14  0.04,4.70  0.40**,N/D,2.13  0.26***,N/D,2.48  0.17***
14,BkF,0.35  0.06,6.23  1.43***,0.45  0.10,3.77  0.34***,0.49  0.08,4.78  0.36***
15,BaP,0.240.08,9.50  1.01***,N/D,4.17  0.30***,N/D,4.42  0.24***
16,DBA,0.170.05,1.81  0.17,N/D,0.83  0.06,0.18  0.04,0.96  0.06
17,IND,0.34  0.07,6.70  0.59***,0.27  0.06,3.60  0.21***,0.29  0.06,2.75  0.23**
18,BghiP,N/D,8.24  1.36***,N/D,3.70  0.27***,N/D,2.91  0.23***
19,PAH4,0.38  0.11,24.47  1.64***,N/D,10.43  0.79***,N/D,12.30  0.50***
20,PAH165.700.65,PAH165.700.65,178.22  12.63***,2.43  0.49,92.60  5.05***,2.34  0.25,100.60  6.08**
