,0,1,2,3
0,Parameter,DGA+BAGEL,DGA +POTATO,p1
1,Glucose (mg/dL x min),2649  499,2808 565,0.73
2,Insulin (uIU/mL x min),5940670,7086 1372,0.29
3,Cholecystokinin (pmol/L  min),196 266,67 344,0.80
4,Malondialdehyde (umol/L  min),57.2  6.8,45.4  7.2,0.08
5,FMD (% x min),25975,-198 71,0.48
6,NOx (mol/L x min),-240  88,-433  48,0.11
7,ARG (mol/L x min),826  187,833 182,0.98
8,ADMA/ARG (nmol/umol x min),6635,95  29,0.47
9,SDMA/ARG (nmol/umol x min),7637,134  34,0.25
10,homoARG/ARG (nmol/umol x min),0.39 0.18,0.45  0.12,0.78
