,0,1,2,3,4,5,6,7
0,Characteristics,Treatments,Day 0,Day 3,Day 6,Day 9,Day 12,Day 15
1,,TO,8.8 0.42a,7.70.48bcd,7.2 0.78b,6.10.51b,5.6 0.73d,4.50.51c
2,,T1,8.0  0.66b,8.00.47abc,7.70.48ab,7.2  0.63a,6.8  0.78ab,6.70.82a
3,,T2,8.0  0.66b,8.10.56abc,7.4 0.51b,7.2  0.63a,6.70.82abc,6.5  0.70a
4,Texture,T3,8.0 0.66b,8.3  0.67a,8  0.47a,7.7  0.48a,7.1  0.56a,6.8  0.78a
5,,T4,8.00.63b,8.20.42ab,80.47a,7.6 0.51a,7.20.63a,6.7 0.82a
6,,T5,7.80.69b,7.60.51cd,7.3  0.48b,6.50.52b,6.2 0.42bcd,5.70.48b
7,,T6,7.80.69b,7.4 0.51d,7.4 0.51b,6.5  0.70b,6  0.66d,5.60.51b
8,,TO,8.6  0.51a,8.1  0.56a,7+0.52ab,6.40.48b,5.70.48c,4  0.66d
9,,T1,8.30.67a,8.00.66a,7.60.51ab,7.10.56ab,6.7  0.67ab,6.1  0.56b
10,,T2,8.2  0.63a,8.00.81a,7.90.73ab,70.66ab,6.4  0.51ab,60.66b
11,Taste,T3,8.4  0.69a,8.10.56a,8  0.94a,7.50.70a,7  0.66a,6.8  0.63a
12,,T4,8.2  0.63a,7.8 0.46a,7.5 0.52ab,7.30.67ab,6.40.51ab,6.1  0.56b
13,,T5,8.2  0.63a,7.6  0.46a,7.4  0.69ab,7.1  0.56ab,6.6  0.69ab,60.66b
14,,T6,8.1  0.56a,7.70.46a,7.30.67b,6.90.87ab,6.30.67b,5  0.66c
15,,TO,8.50.70a,7.60.69ab,7.30.67ab,6  0.44b,5.3  0.66c,4.6  1.39c
16,,T1,8.10.56a,7.80.63ab,7.30.67ab,6.7 0.48a,60.66b,5.61.42b
17,,T2,7.9  0.56a,7.5 0.52ab,70.81ab,6.9  0.73a,6.8  0.42a,5.6  0.51b
18,Over all acceptability,T3,8.4  0.69a,8.0  0.74a,7.8  0.42a,7.2  0.42a,6.7  0.48a,6.4  0.69a
19,,T4,8.10.56a,7.70.67ab,6.81.03b,7  0.66a,6.40.69ab,5.90.73b
20,,T5,8.1  0.66a,7.50.52ab,7.3 0.67ab,6.8  0.78a,6.3 0.48ab,5.60.51a
21,,T6,8.00.62a,7.3  0.48b,7.3  0.48ab,6.7 0.48a,6.10.56b,5.50.52a
