,0,1,2,3
0,,,Samples,
1,Compounds,WW,HW,ZW
2,p-hydroxybenzoic acid,20.978  0.78b,23.019  0.42a,16.886 0.35
3,Vanillic acid,12.52  0.22a,11.890.48,11.980.18
4,Syringic acid,9.654  0.11a,9.309  0.29a,9.399  0.16a
5,Coumaric acid,11.55  0.49b,12.353  0.67b,16.188 0.56a
6,Protocatechuic acid,15.1091.23,19.4931.09a,18.338  0.87b
7,Ferulic acid,18.074  0.96b,12.915 0.77c,26.439  2.11a
8,Caffeic acid,10.46  0.65b,9.938  0.43b,13.573 1.11a
9,Hexahydroxydipenic acid-glucose isomer,512.033  20.33c,617.847  34.78b,651.855  19.72a
10,Cyanidin-3-O-galactoside,1.1  0.02b,1068.99 59.88a,95.56  9.62b
11,Cyanidin-3-arabinoside,ND,1141.64  59.92a,14.38  1.21b
12,Cyanidin-pentoside isomer,ND,270.52  10.23a,3.65  0.51b
13,Gallic acid,348.767  38.21c,608.8  31.23b,928.06256.77a
14,Neochlorogenic acid,17.299  2.87b,50.502  3.22b,2462.727 100.87a
15,Procyanidin B1,8923.86  278.21a,1620.891 80.2,4067.547  132.13b
16,Chlorogenic acid,52.65  4.28b,72.842  6.54b,859.619  40.17a
17,(+)-catechin,2894.416  120.22a,1187.848119.8,2117.098  221.23b
18,(-)epicatechin,99.782  7.87b,63.562  9.23c,132.227  10.45a
19,Procyanidin dimer,864.405  33.98a,207.676  20.12 c,485.865  23.8b
20,Quercetin pentoside isomer,2524.669  98.33b,2328.483121.5,3394.363  200.46
21,Ellagic acid hexoside isomer,23.276  2.84c,88.8917.46b,495.23929.67a
22,Quercetin-3-O-glucoside,95.673 5.3,109.813  8.6b,919.50970.41
23,Luteolin,4.273  0.89a,1.1710.21b,ND
24,Quercetin,4.963  0.98c,15.386  1.26b,53.241  4.33a
25,Kaempferol,ND,ND,4.698  0.87a
26,naringenin,7.035  1.22b,11.614  1.45a,2.84  0.56c
