,0,1,2,3,4,5,6,7,8
0,Consumo de verduras,,,,,,,,
1,Ocasional,52.4 (660),"49.3,55.4",47.8 (579),"44.5,51.0",44.9 (547),"41.8,48.1",48.5 (I 786),"46.6,50.3"
2,Frecuente,47.6 (757),"44.5,50.6",52.2 (767),"48.9,55.4",55.1 (774),"51.8,58.1",51.5(2298),"49.6,53.3"
3,Consumo de refrescos,,,,,,,,
4,Ocasional,89.7 (I 252),"87.6,91.3",87.7 (1 179),"85.3,89.7",89.6 (1 163),"87.6,91.2",89 (3 594),"87.7,90.0"
5,Frecuente,10.3 (165),"8.6, 12.3",12.3 (167),"10.2,14.6",10.4 (158),"8.7,12.3",11 (490),"9.9, 12.2"
6,Consumo de galletas o pan,,,,,,,,
7,dulce,,,,,,,,
8,Ocasional,81.8(I155),"79.2,84.0",81.2 (1 070),"78.5,83.5",83.1 (1 076),"80.6,85.2",82 (3 301),"80.5,83.3"
9,Frecuente,18.2 (262),"15.9, 20.7",18.8 (276),"16.4,21.4",16.9 (245),"14.7,19.3",18(783),"16.6,19.4"
