,0,1,2,3,4,5,6
0,Treatments,Day 0,Day 3,Day 6,Day 9,Day 12,Day 15
1,Chroma (C*),,,,,,
2,TO,22.12  1.33d,19.81  1.09a,18.18  0.49b,17.45  1.45a,13.54  1.39a,10.32  1.46a
3,T1,20.76  1.81b,20.75  0.65b,20.44  0.77d,19.61  0.77c,18.72  0.62c,17.38  0.56d
4,T2,19.45  3.12a,19.81  0.82a,19.71  0.98c,17.65  0.51a,17.61  0.58b,17.03  0.80d
5,T3,19.45  3.12a,22.12  0.78d,21.13 0.73d,20.69  1.13d,19.74  0.56d,18.09  0.71e
6,T4,21.26  1.27c,21.46  1.25c,20.96  0.90d,20.58  1.19d,19.27 0.71d,17.29  0.86d
7,T5,19.43  0.30a,19.79  0.69a,16.85  4.82a,18.21  1.06b,17.21  0.83b,15.39  1.92c
8,T6,19.53  0.43a,19.79 0.83a,19.59  3.16c,18.18  1.48b,17.03 0.51b,13.7  0.77b
9,Hue angle (h'),,,,,,
10,TO,0.31  0.01c,0.40  0.01b,0.30  0.04a,0.25  0.03b,0.21  0.03b,0.16  0.04b
11,T1,0.30  0.01a,0.36  0.00e,0.33  0.20d,0.29  0.02d,0.25  0.02c,0.170.05c
12,T2,0.27  0.06b,0.38  0.01f,0.29  0.02c,0.27  0.00c,0.21  0.01b,0.26  0.04e
13,T3,0.30  0.01a,0.34  0.06d,0.37  0.13e,0.34  0.12f,0.31  0.12e,0.29  0.08f
14,T4,0.31  0.01c,0.33  0.06d,0.33  0.09d,0.31  0.06e,0.29  0.03d,0.25  0.01d
15,T5,0.30  0.01a,0.32  0.02c,0.26  0.07b,0.25  0.03b,0.21  0.06b,0.16  0.12b
16,T6,0.29  0.02b,0.03  0.97a,0.25  0.07b,0.23  0.01a,0.20  0.02a,0.15  0.06a
