,0,1,2,3
0,,,Intumescence Severity Scale (1-6)z,Intumescence Severity Scale (1-6)z
1,,Cultivar(Abbreviation,,
2,,,Run 1,Run 2
3,Pillar TomatoesTM F1-Catch Red (CR),Pillar TomatoesTM F1-Catch Red (CR),,1.0ay
4,Pillar TomatoesTM F1-Catch Yellow (CY),Pillar TomatoesTM F1-Catch Yellow (CY),,1.0a
5,HeartbreakersTM F1-Twiggy Orange (HBTO),HeartbreakersTM F1-Twiggy Orange (HBTO),,1.0a
6,HeartbreakersTM F1Twiggy Red (HBTR),HeartbreakersTM F1Twiggy Red (HBTR),,1.0a
7,Little Bing(LB,,1.6 b,1.3a*
8,Micro Tom (MT),Micro Tom (MT),1.0c,1.0a
9,Mohamed (MO),Mohamed (MO),1.0c,1.0a
10,PonchiTM F1-Fa(FA),PonchiTM F1-Fa(FA),,1.0a
11,PonchiTM F1-Mi (MI),PonchiTM F1-Mi (MI),,1.0a
12,PonchiTM F1-Re (RE),PonchiTM F1-Re (RE),,1.0a
13,Rosy Finch (RF),Rosy Finch (RF),1.6 b,1.0a*
14,Red Robin (RR),,1.0c,1.0a
15,Siam (S),,1.0c,1.0 a
16,Sweet'n'Neat Scarlet (SNS,Sweet'n'Neat Scarlet (SNS,1.0c,1.0a
17,Sweet'n'Neat Yellow (SNY),Sweet'n'Neat Yellow (SNY),1.9 a,1.2 a*
18,Sweet SturdyTM F1-Grace(SSG,Sweet SturdyTM F1-Grace(SSG,,1.0a
19,Sweet SturdyTM F1-Jimmy(SSJ),Sweet SturdyTM F1-Jimmy(SSJ),,1.0a
20,Sweet SturdyTM F1-Jo (SSJO),Sweet SturdyTM F1-Jo (SSJO),,1.0a
21,Tarzan F1 (TZ),,,1.0a
22,Yellow Canary (YC,Yellow Canary (YC,1.6 b,1.1a*
23,Standard error x,,0.2,0.2
