,0,1,2,3,4,5
0,Treatment,Leaf area (cm2),Specific leaf weight,Leaf relative water,Total Chlorophyll contentI,Photosynthetic rates
1,,,(mg.cm-2),content (%),(mg g-1 FW),mol COm-2s-1
2,Season,,,,,
3,2015onyear,87.663.1b,13.251.2 c,56.665.4 c,1.780.06c,12.080.3 b
4,2016offyear,96.842.6 a,31.241.5 a,66.362.9 b,1.980.05b,11.610.5b
5,2017onyear,90.662.8 b,18.291.6 b,60.625.6 bc,2.040.07 b,13.210.7 a
6,2018offyear,100.782.1 a,32.131.1 a,74.983.2 a,2.260.06 a,13.540.6 a
7,F.test,**,**,**,**,*
8,I-PGRs,,,,,
9,Ctrl,90.611.9 a,19.831.3 c,56.145.0 c,1.660.04 c,11.010.4c
10,NO,92.792.3 a,21.501.7bc,59.984.6 b,2.000.06 b,12.060.5b
11,EBR,94.832.4 a,24.051.5 ab,65.053.7 ab,2.090.03 a,12.760.4 ab
12,Spm,94.152.6 a,25.011.6 a,68.923.6 a,2.080.05 ab,13.280.6 a
13,F.test,ns,,,**,**
14,II-Supplemental nutri-,,,,,
15,tion program,,,,,
16,SFNO,90.682.4 b,19.711.0 b,57.285.2 b,1.760.06 b,11.340.7 b
17,SFN1,97.292.5 a,27.741.6 a,72.043.3 a,2.270.08 a,13.880.4 a
18,F.test,**,**,**,**,
19,Interaction,,,,,
20,Ctrl.SFN0,91.342.8 b,18.601.3 d,51.724.2 d,1.450.07 d,9.980.3 f
21,NO.SFN0,91.353.4 b,18.681.5 cd,57.244.8 cd,1.900.06 c,11.330.6 e
22,EBR.SFNO,90.153.1 b,20.501.1 cd,59.584.3 cd,1.800.05 c,12.000.5 de
23,Spm.SFN0,89.882.5 b,20.980.9 c,60.565.1 cd,1.880.06c,12.050.7 de
24,Ctrl.SFN1,94.232.9 ab,24.331.7 b,62.724.4 c,2.100.05 b,12.800.4 cd
25,NO.SFN1,99.503.7 a,27.601.2 a,70.523.2 b,2.360.04 a,13.530.5 bc
26,EBR.SFN1,98.432.4 a,29.050.9 a,77.272.9 a,2.280.08 a,14.500.6 ab
27,Spm.SFN1,97.002.1 a,30.001.3 a,77.643.4 a,2.350.04 a,14.700.5 a
28,F.test,**,**,**,ns,**
