,0,1,2,3,4,5
0,,Quartiles of AIP,,,,
1,Q1,Q2,Q3,Q4,n=1292),p for Trend
2,n=322),n=324),n=323,n=323),n=1292),
3,<-0.38,0.38 to 0.09,0.09 to 0.54,0.54,,
4,22.50.18,23.7 0.20,25.00.20,25.70.21,24.27 0.10,<0.001
5,78.00.50,82.2 0.52,85.10.52,87.8 0.53,83.48 0.26,<0.001
6,92.1  0.66,95.61.12,97.80.90,104.31.39,97.510.51,<0.001
7,5.540.03,5.670.04,5.720.03,5.870.05,5.700.02,<0.001
8,4.530.04,4.790.05,4.85  0.04,5.080.05,4.810.02,<0.001
9,0.700.01,1.150.01,1.62  0.02,2.82  0.05,1.570.01,<0.001
10,1.510.01,1.310.01,1.160.01,1.070.01,1.260.01,<0.001
11,2.87 0.04,3.260.04,3.360.04,3.44  0.04,3.230.02,<0.001
12,17.40.42,17.3 0.48,17.00.44,16.80.40,17.170.25,0.216
13,0.79  0.02,0.130.01,0.32 0.01,0.93  0.02,0.08 0.01,<0.001
