,0,1,2,3,4,5
0,,Toptnree,,,,
1,,,2,,3,
2,Cyprus,Soft drinks (6%),,Fruit/vegetables juices not 100%,Soups (1%),Soups (1%)
3,,,,from named source (1%),,
4,Czech Republic,Soft drinks (7%),,Fruit/vegetables juices not 100%,,Cocoa beverages (0.3%)
5,,,,from named source (3%),,
6,Denmark,Soft drinks(14%,,Sweetened/flavoured milk(3%,,Fruit/vegetables juices not 100% from named
7,,,,,,source2%
8,Estonia,Fruit/vegetables juices not 100%,Soft drinks (2%),Soft drinks (2%),,Sweetened/flavoured milk(2%
9,,from named source (2%),,,,
10,Finland,Cocoa beverages (1%,,Soft drinks (1%),,Sweetened/flavoured milk (1%)
11,France,Soft drinks (4%,,Cocoa beverages (1%),,Fruit/vegetables juices not 100% from named
12,,,,,,source1%
13,Germany,Soups (3%),,Soft drinks (2%,,Fruit/vegetables juices not 100% from named
14,,,,,,source (2%)
15,Greece,Soft drinks (2%),,Fruit/vegetables juices not 100%,,Cocoa beverages0.3%
16,,,,from named source(1%,,
17,Hungary,Sweetened/flavoured milk (7%,Soft drinks (4%),Soft drinks (4%),,Cocoa beverages (1%)
18,Ireland,Soft drinks (4%),,Fruit/vegetables juices not 100%,,Sweetened/flavoured milk(0.5%
19,,,,from named source(1%,,
20,Italy,Fruit/vegetables juices not 100%,,Soft drinks (2%),,Cocoa beverages (1%)
21,,from named source(3%,,,,
22,Latvia,Soft drinks (1%),,Fruit/vegetables juices not 100%,,Cocoa beverages (0.2%)
23,,,,from named source(1%),,
24,The Netherlands,Soft drinks (5%),,Sweetened/flavoured milk (3%),,Fruit/vegetables juices not 100% from named
25,,,,,,source (2%)
26,Portugal,Sweetened/flavoured milk(6%,Soft drinks (5%),Soft drinks (5%),,Fruit/vegetables juices not 100% from named
27,,,,,,source (2%)
28,Romania,Soft drinks (8%),Soups (5%),Soups (5%),,Cocoa beverages (1%)
29,Slovenia,Soft drinks (2%),,Sweetened/flavoured milk(1%,,Fruit/vegetables juices not 100% from named
30,,,,,,source(1%)
31,Spain,Soft drinks (4%),,Milk imitates (2%),,Cocoa beverages (1%)
32,Sweden,Soft drinks (2%),Soups (2%),Soups (2%),,Fruit/vegetables juices not 100% from named
33,,,,,,source (1%)
34,United Kingdom,Soft drinks (5%),Soups (2%),Soups (2%),,Cocoa beverages (0.4%)
