,0,1,2,3,4,5,6,7,8,9
0,,,Animal or Study,,,,,,,
1,Investigated,"Extract,",Groups,Animal,,Method for,Microbiome,Method for,,
2,Part,Preparation,Analyzed,Volunteers,Conditions,Analysis,Changes,Detection,Metabolites,Reference
3,,,Individuals),,,,,,,
4,,,,,,,subgroup with,,,
5,,,,,,,low-efficiency,,,
6,,,,,,,metabolism (LEM),,protopanaxadiol-,
7,,,,,,,and high-efficiency,,type,
8,,,,,,,metabolism (HEM):,,ginsenosides:,
9,,,,,,,rel. abundance of,,selective,
10,,,,,,,"Alcaligenaceae,",,elimination of,
11,,,,,,,"Coriobacteriaceae,",,the C-20 and C3-,
12,,,,,,,"Bifidobacteriaceae,",, terminal sugar,
13,,,PGE (100 mg total,male Sprague,treated for 12 h;,,"Erysipelotrichaceae,",LC-MS/MS,"compound K, or",
14,,ethanolic,saponins/kg BW),Dawley rats,colonic content,V1-V3 region of,Peptostreptococ-,"(MRM mode,",of the C-20,
15,,extract (80%),"n=60 rats),no","(7weeks old,",samples,"16S rRNA gene,","caceae,and",precursor-,sugar chain to,[145]
16,,(PGE),control group,weight:,collected,NGS (Illumina),Campylobacteraceae,product ion,ginsenoside Rg3;,
17,,,,220  20 g),,,significantly higher,pairs), protopanaxatriol-,
18,,,,,,,in HEM;,,type,
19,,,,,,,"Lachnospiraceae,",,ginsenosides:,
20,,,,,,,"Prevotellaceae, Por-",,C-20 and C-6,
21,,,,,,,"phyromonadaceae,",, sugar moieties,
22,,,,,,,"Defluviitaleaceae,",,hydrolyzed to,
23,,,,,,,"Lactobacillaceae, and",,protopanaxa-,
24,,,,,,,Veillonellaceae,,triol,
25,,,,,,,significantly lower in,,,
26,,,,,,,HEM,,,
