,0,1,2,3,4,5,6,7
0,,,,,VOO Samples,,,
1,,1,11,1II,IV,v,VI,VII
2,PV(meq O2/kg,5.5  0.04 d,5.5  0.01 d,3.1 0.01 b,3.7  0.01 c,2.9 0.01 a,6.5  0.01 f,5.8 0.00 e
3,K232,1.93  0.03 f,1.87  0.04 e,1.73  0.01 d,"1.61  0.01 a,b",1.56  0.01 a,"1.670.03 b,c","1.72  0.01 c,d"
4,K270,0.16 0.01e,0.16 0.01 e,"0.13  0.00 c,d","0.12  0.01 b,c",0.100.01a,0.12  0.00b,"0.14  0.00 c,d"
5,C18:1 (%),79.00  0.04 a,81.52  0.01 g,81.02  0.01 f,79.37  0.03 b,80.92  0.01 e,80.07  0.01 c,80.75  0.01 d
6,C18:2 (%),5.09  0.01 d,3.610.01a,3.87  0.01 b,5.29  0.01 e,5.32  0.01 f,4.94  0.01 c,"5.31  0.01 e,f"
7,C18:3 (%),0.71  0.01 e,0.59  0.01 c,0.65  0.01 d,0.58  0.01 b,0.58  0.01 b,0.54  0.01 a,0.57  0.01 b
8,Chlorophyll (1),11.40  0.10 e,42.97  0.09 g,19.57  0.04 f,3.83  0.07 c,2.20  0.04 a,6.79  0.17 d,2.58  0.02 b
9,Carotenoids (1),6.32  0.01 e,15.27  0.01 g,12.89  0.01 f,4.12  0.00 c,2.71  0.00 a,4.49  0.01 d,3.09  0.01 b
10,"Htyr (2) (3,4-DHPEA)",0.16  0.00 d,0.10  0.00 c,0.19  0.02 e,0.03  0.00 a,0.06  0.00 b,0.27  0.01 f,0.07  0.00 b
11,"3,4-DHPEA-EDA",1.48  0.00 d,1.60  0.21 d,0.89  0.03 c,0.30  0.03 b,0.34  0.01 b,0.05  0.01 a,"0.19  0.00 a,b"
12,"3,4-DHPEA-EA",0.40  0.00 c,0.47  0.04 d,1.38  0.05 e,0.38  0.01 c,0.31  0.01 b,"0.27  0.00 a,b",0.25  0.01 a
13,Sec. Htyr 2),1.88  0.00 d,"2.07  0.25 d,e",2.27  0.02 e,0.68  0.05 c,"0.64  0.02 b,c",0.32  0.01 a,"0.43  0.00 a,b"
14,Tyr (2) (p-HPEA),0.12 0.00 c,0.10  0.01 b,0.12  0.01 c,0.04  0.00 a,0.06  0.01 a,0.54  0.01 d,0.09  0.01 b
15,p-HPEA-EDA,1.29  0.00 d,1.36  0.17 d,0.73  0.03 c,0.47  0.01 b,0.45  0.00 b,0.06  0.01 a,0.33  0.01 b
16,p-HPEA-EA,"0.24  0.00 c,d",0.26  0.03 d,0.58  0.04 e,"0.21  0.01 b,c","0.17  0.00 a,b","0.18  0.01 a,b",0.16  0.00 a
17,Sect. Tyr (2),1.53  0.00 e,1.61  0.20 e,1.30  0.01 d,0.68  0.02 c,"0.63  0.01 b,c",0.24  0.01 a,0.49  0.01 b
18,0-diphenols (2),2.05  0.00 b,2.16  0.25 b,2.46  0.00 c,0.71  0.04 a,0.71  0.03 a,0.58  0.01 a,0.51 0.01 a
19,Total phenols (2) *,3.70  0.00 c,3.88  0.45 c,3.88  0.00 c,1.41  0.06 b,1.38  0.03 b,1.35  0.02 b,1.08  0.00 a
20,o diphenols/Total phenols,0.55  0.03 d,0.56  0.11 d,0.63  0.06 e,0.51  0.07 c,0.51  0.03 c,0.43  0.03 a,0.47  0.02 b
21,Sec. Htyr/Free Htyr,11.53  0.11 d,21.14  0.12 e,12.23  0.10 d,31.00  0.18 f,10.46  0.12 c,1.21  0.03 a,5.95 0.08 b
22,Complex/Simple,11.99  0.11 c,18.43  0.13 d,11.55  0.15 c,25.30  0.19 e,11.42  0.12 c,0.69 0.02 a,6.02  0.09 b
23,Phenols,11.99  0.11 c,18.43  0.13 d,11.55  0.15 c,25.30  0.19 e,11.42  0.12 c,0.69 0.02 a,6.02  0.09 b
24,-Tocopherol (2),0.55  0.01 e,0.44  0.01 c,0.53  0.01 e,0.38  0.01 b,0.45  0.01 d,0.33  0.01 a,0.36  0.01 b
25,-Tocopherol/o-diphenols,0.27  0.05 b,0.20  0.03 a,0.22  0.02 a,0.54  0.05 c,0.63  0.04 e,0.57  0.04 d,0.71  0.03 f
