,0,1,2,3,4
0,Day(s)Relative,Control,500 mg/kg,1000 mg/kg,2000 mg/kg
1,to Start Date,Control,bw/day,bw/day,bw/day
2,15-22,26.19 1.30,26.24  1.15,25.49  1.42,25.702.41
3,2229,25.471.10,25.500.74,24.80 1.20,25.832.75
4,1-29,25.451.10,25.070.76,24.62 1.14,25.202.33
5,,,Females (g),,
6,1-8,18.641.78,18.63 0.77,17.670.18 *,18.130.73
7,8-15,18.300.82,18.29  1.24,18.040.42,18.300.83
8,15-22,18.331.46,18.871.16,18.900.79,19.101.17
9,2229,18.04 0.91,19.271.67,18.67  0.65,18.361.32
10,1-29,18.33  0.99,18.76 1.11,18.32 0.38,18.47  0.93
