,0,1,2,3,4
0,,,Overweight and Obese,Overweight and Obese,
1,Variable,No,Yes,X2,p-Value
2,VitaminA (ug RE/day),,,58.0032,<0.0001
3,Q1 (<141.77),1682 (23.24),1536 (27.26),,
4,Q2 (141.77~),1726 (23.85),1492 (26.48),,
5,Q3 (267.00~),1900 (26.25,1318 (23.39),,
6,Q4 (485.67~),1930 (26.66),1288 (22.86),,
7,Vitamin B (mg/day),,,2.3649,0.5002
8,Q(<0.52),1840 (25.42),1378 (24.46),,
9,Q2(0.52~,1807 (24.97),1411 (25.04),,
10,Q3 (0.67~),1812 (25.03),1406 (24.96),,
11,Q4 (0.89~),1779 (24.58),1439 (25.54),,
12,Vitamin B (mg/day),,,18.3597,0.0004
13,Q1 (<0.46),1750 (24.18),1468 (26.06),,
14,Q2 (0.46~),1765 (24.39),1453 (25.79),,
15,Q3 (0.60~),1819 (25.13),1399 (24.83),,
16,Q4 (0.77~),1904 (26.31),1314 (23.32),,
17,Niacin (mg NE/day),,,91.0130,<0.0001
18,Q1 (<8.72),1610 (22.24),1608 (28.54),,
19,Q (8.72~),1764 (24.37),1454 (25.81),,
20,Q3 (11.88~),1942 (26.83),1276 (22.65),,
21,Q4 (15.73~),1922 (26.55),1296 (23.00),,
22,Vitamin C (mg/day),,,2.2135,0.5293
23,Q1 (<40.49),1788 (24.70),1430 (25.38),,
24,Q2 (40.49~),1791 (24.74),1426 (25.31),,
25,Q3(63.50~),1820 (25.15),1399 (24.83),,
26,Q4 (94.29~),1839 (25.41),1379 (24.48),,
27,Vitamin E (mg/day),,,31.8191,<0.0001
28,Q1 (<16.48),1924 (26.58),1294 (22.97),,
29,Q2 (16.48~),1831 (25.30),1387 (24.62),,
30,Q3(25.12~,1776 (24.54),1442 (25.59),,
31,Q4 (37.99~),1707 (23.58),1511 (26.82),,
32,Folate (ug/day),,,1.8800,0.5977
33,Q1 (<80.90),1785 (24.66),1433 (25.43),,
34,Q2(80.90~),1800 (24.87),1418 (25.17),,
35,Q3 (121.01~),1816 (25.09),1402 (24.88),,
36,Q4 (174.09~),1837 (25.38),1381 (24.51),,
