,0,1,2,3
0,Variety and Region,Group,Composition,References
1,,Minerals,,
2,"TSM;Denizli,Turkey",Phosphorus (P),24 mg/100 g,"[32,54]"
3,,,977 mg/100 g,[31]
4,"TSM; Denizli, Turkey",Potassium (K),650 mg/100 g,[37]
5,,,237 mg/100 g,[32]
6,,,504 mg/100 g,[31]
7,"TSM;Denizli,Turkey",Magnesium (Mg),400 mg/100 g,[37]
8,,,11 mg/100 g,[32]
9,,,135 mg/100 g,[31]
10,"TSM;Denizli,Turkey",Calcium (Ca),10 mg/100 g,[32]
11,,,153 mg/100 g,[37]
12,,,24 mg/100 g,[31]
13,"TSM; Denizli, Turkey",Iron (Fe),0.3 mg/100 g,[32]
14,,,25 mg/100 g,[37]
15,,,9.7 mg/100 g,[31]
16,"TSM; Denizli, Turkey",Zinc (Zn),0.2 mg/100 g,[32]
17,,,12 mg/100 g,[37]
18,"TSM; Denizli, Turkey",Sodium (Na),5 mg/100 g,[32]
19,"TSM; Denizli, Turkey",Manganese (Mn),7.8 mg/100 g,[31]
20,"TSM; Denizli, Turkey",Manganese (Mn),13 mg/100 g,[37]
21,"TSM; Denizli, Turkey",Copper (Cu),1.9 mg/100 g,[31]
22,"TSM; Denizli, Turkey",Copper (Cu),1.10 mg/100 g,[37]
23,,Vitamins,,
24,,Vitamin E (-tocopherol),148 ug/g,[34]
25,,Vitamin A,282 g/g,"[50,54]"
26,"Tomato seeds, San Marzano",Phytosterol,11 g/g,"[54,56]"
27,"cultivar;Lecce,Italy",Gallic acid,315.9 mg/100 g,[32]
28,,Total carotenoids,252.3 g/g,[32]
29,,Total carotenoids,13.5947.61 mg/100 g,"[51,53]"
30,Tomato seeds;Greece,-carotene,4.5 g/g,"[54,56]"
31,,Vitamin Cascorbic acid,9.5 ug/g,[32]
32,Tomato seeds;Greece,Thiamine,13.723.4 mg/100 g,[26]
33,,Niacin,0.6 mg/100 g,[32]
