,0,1,2,3,4
0,Species,Name,Kind,Abiotic Stress Function,Citation
1,,RHP1,RING finger domain E3,Positively regulates salt and,
2,,RING-H2 FINGER,ubiquitin ligase,drought stress tolerance,[120]
3,,PROTEIN 1,ubiquitin ligase,drought stress tolerance,
4,,SDIR1,,,
5,,SALT-AND,RING finger domain E3,Positively regulates drought,[121]
6,,DROUGHT-INDUCED,ubiquitin ligase,stress tolerance,[121]
7,,RING FINGER1,,,
8,,SALT INDUCED RING,RING finger domain E3,Positively regulates salt and,[122]
9,,FINGER PROTEIN,ubiquitin ligase,osmotic stress,[122]
10,,SIRP1,RING finger domain E3,,
11,,PROTEIN 1,ubiquitin ligase,stress tolerance,[123]
12,,SIRP2,RING finger domain E3,Positively regulates of salt and,
13,, SALT-INDUCED RING,ubiquitin ligase,osmotic stress tolerance,[124]
14,,PROTEIN 2,ubiquitin ligase,osmotic stress tolerance,
15,,SIRP3,RING finger domain E3,Negatively regulates salinity,
16,,PROTEIN 3,ubiquitin ligase,stress response,[125]
17,,SIRP4,RING finger domain E3,,
18,,PROTEIN 4,ubiquitin ligase,responses,[126]
19,,SALT-INSENSITIVE,RING finger domain E3,Positively regulates salt stress,[127]
20,,RING-H2 TYPE 14,ubiquitin ligase,tolerance,[127]
21,,SRFP1,,,
22,,STRESS-RELATED,RING finger domain E3,"Negatively regulates salt, cold",[128]
23,,RING FINGER,ubiquitin ligase,and oxidative stresses,[128]
24,,PROTEIN 1,,,
25,,PUB2,,,
26,,PUB3,U-box E3 ubiquitin ligase,Positively regulates the,[129]
27,,PLANT U-BOX,U-box E3 ubiquitin ligase,response to cold stress,[129]
28,,2AND 3,,,
29,,PUB15,U-box E3 ubiquitin ligase,Positively regulates oxidative,[130]
30,,PLANT U-BOX 15,U-box E3 ubiquitin ligase,stress tolerance,[130]
31,,PUB41,U-box E3 ubiquitin ligase,Negatively regulates drought,[65]
32,,PLANT U-BOX41,U-box E3 ubiquitin ligase,stress response,[65]
33,,SADR1,,,
34,,DROUGHT,RING finger domain E3,Negatively Regulates,
35,,STRESS-INDUCED,ubiquitin ligase,Response to Salinity and,[131]
36,,RING FINGER,ubiquitin ligase,drought stress,
37,,PROTEIN 1,,,
38,,HOS1,,,
39,,HIGH EXPRESSION,RING finger domain E3,Negatively regulates the cold,[132]
40,,OF OSMOTICALLY,ubiquitin ligase,stress response,[132]
41,,RESPONSIVE GENES1,,,
