,0,1,2,3,4,5,6
0,Brown &,2012,Qualitative/Cross,USA,Older,lllhealth,High
1,Kromm,,sectional,,women,associated,
2,,,,,(n=43),with,
3,,,,,,negative,
4,,,,,,dietary,
5,,,,,,impacts from,
6,,,,,,comfort,
7,,,,,,eating,
8,Delaney&,2011Qualitative/Cross-,2011Qualitative/Cross-,Ireland,Older adults,Illness linkedI Medium,Illness linkedI Medium
9,McCarthy,,sectional,,(n=60),to positive,
10,,,,,,dietary,
11,,,,,,change,
12,Dickinson,2014Qualitative/Cross,2014Qualitative/Cross,UK,Older adults,Food safety,Medium
13,et al.,,sectional,,(n=10),not a priority,
14,,,,,,for older,
15,,,,,,adults due to,
16,,,,,,complex,
17,,,,,,transitions in,
18,,,,,,domestic life,
19,Edfors&,2012Qualitative/Cross,2012Qualitative/Cross,Sweden,Older adults,llness and,High
20,Westergren,,sectional,,(n=12),injury in later,
21,,,,,,life linked to,
22,,,,,,food-related,
23,,,,,,behaviour,
24,,,,,,change,
25,Ezendam,2019,Quantitativel,DenmarkPartnersof,DenmarkPartnersof,Bereaved,High
26,et al.,,Longitudinal,,individuals,partners,
27,,,,,with a,shifted to,
28,,,,,cancer, less healthy,
29,,,,,diagnosis,diets,
30,,,,,(n=699),compared to,
31,,,,,,those non-,
32,,,,,,bereaved,
33,Harrison et,2011Qualitative/Cross-,2011Qualitative/Cross-,USA,Elderly,Medical,Low
34,al.,,sectional,,adults,conditions in,
35,,,,,n=15,later life,
36,,,,,,associated,
37,,,,,,with,
38,,,,,,disruptions,
39,,,,,,to,
40,,,,,,maintenance,
41,,,,,,of dietary,
42,,,,,,patterns,
43,Henkusens,2014Qualitative/Cross-,2014Qualitative/Cross-,Canada,Families,Decreased,Medium
44,et al.,,sectional,,with a,satisfaction,
45,,,,,dementia,with,
46,,,,,sufferer,mealtimes in,
47,,,,,(n=27),a family,
