,0,1,2,3,4,5,6
0,,,,,home,patients,
1,,,,,n=512),associated,
2,,,,,,with potential,
3,,,,,,nutritional,
4,,,,,,deficiency,
5,Dickinson,2014Qualitative/Cross-,2014Qualitative/Cross-,UK,Older adults,Food safety,Medium
6,et al,,sectional,,(n=10),not a priority,
7,,,,,,for older adults,
8,,,,,,due to,
9,,,,,,complex,
10,,,,,,transitions in,
11,,,,,,domestic life,
12,Edfors&,2012,Qualitative/Cross-,Sweden,Adults,Illness and,High
13,Westergren,,sectional,,n=12),injury in later,
14,,,,,,life linked to,
15,,,,,,food-related,
16,,,,,,behaviour,
17,,,,,,change,
18,Etana&,2017,QuantitativelCross-,Ethiopia,Adults,Unemployment,I Low
19,Tolossa,,sectional,,(n=410),linked to food,
20,,,,,,insecurity,
21,Gojard&,2019,Qualitative/Cross,France,Women,Holidays,Low
22,Veron,,sectional,,n=2,associated,
23,,,,,,with changes,
24,,,,,,in food,
25,,,,,,shopping,
26,,,,,,routines,
27,Harrison et,2011,QualitativelCross-,USA,Older adults,Medical,Low
28,al,,sectional,,(n=15),conditions in,
29,,,,,,later life,
30,,,,,,associated,
31,,,,,,with,
32,,,,,,disruptions to,
33,,,,,,maintenance,
34,,,,,,of dietary,
35,,,,,,patterns,
36,Jabs et al,1998Qualitative/Cross,1998Qualitative/Cross,USA,Vegetarians/,Residential,Low
37,,,sectional,,Vegans,relocation as a,
38,,,,,(n=19),catalyst for,
39,,,,,,vegetarianism,
40,Menzies&,2012,QualitativelCross-,Canada,Ex-,Residential,Medium
41,Sheeksha,,sectional,,vegetarians,relocation,
42,,,,,Icontinuing,catalysed,
43,,,,,vegetarians,changes in,
44,,,,,(n=34),dietary choices,
45,Michaud et,1990,Quantitativel,France,High school,"On exam day,",High
46,al.,,Longitudinal,,students,student energy,
47,,,,,(n=225),and fat intake,
