,0,1,2,3,4
0,DPPH (%),(mg Gal/g Fw) JS Jg,(mg/100glw,,digai
1,68.33  0.57g,242.21  1.18h,4.51  0.52i,C (control),C (control)
2,75.33  0.57c,258.14  0.69g,5.49  0.33h,K2.5,
3,78.33  0.57c,289.10  0.66g,9.52  0.48g,K5,
4,81.33  0.57a,262.02  1.06f,4.61  0.36i,K7.5,
5,76.66  0.57d,291.04  0.62b,23.10  0.14c,K1,
6,79.66  0.57b,291.37  1.07b,34.09  0.24b,K1-2.5,K1-2.5
7,80.66  0.57a,296.48  1.10a,34.82  0.23b,K1-5,
8,81.33  0.57a,297.680.49a,36.01  0.54a,K1-7.5,K1-7.5
9,72.66  0.57f,265.65  0.81e,14.68  0.68f,K2,
10,75.33  0.57e,267.36  1.01d,15.24  0.72ef,K 2-2.5,K 2-2.5
11,77.33  0.57dc,267.32  0.99d,15.93  0.43e,K 2-5,
12,78.33  0.57c,269.54  1.15e,17.040.11d,K2-7.5,K2-7.5
