,0,1,2,3,4
0,Fresh,Stored,,Duration,References
1,Fresh,Stored,Temperature,(Days),References
2,9.43,2,22,63,[17]
3,8.75,5.06,5,63,[17]
4,6.16,2.46,22,28,[43]
5,8.13,4.72,5,28,[43]
6,7.55,5.04,25,30,[48]
7,5.3,3.91,5,28,[46]
8,5.05,2.3,22,28,[46]
9,5.7,5.56,4,28,[14]
10,5.7,2.28,23,28,[14]
11,8.33,4.47,14,28,[23]
12,7.51,6.26,12,30,[48]
13,7.51,3.42,25,30,[48]
14,6.86,2.58,30,9,[40]
15,6.13,4.36,30,15,[53]
16,6.71,6.54,4,28,[35]
17,9.2,0,25,28,[35]
18,7.17,4.96,4,84,[38]
19,6.87,5.88,4,28,[49]
20,6.76,4.25,25,14,[54]
21,6.46,4.25,25,14,[55]
