,0,1,2,3,4,5,6,7
0,,,Placebo group(n=95),Placebo group(n=95),,Intervention group (n = 94),Intervention group (n = 94),Intervention group (n = 94)
1,Parameter (Unit),Intervention,,,,,,
2,Parameter (Unit),period,EMM1,95%,95%,EMM1,95%,95%
3,,,EMM1,CI-,CI+,EMM1,CI-,CI+
4,VFA (cm2),Baseline,99.3,91.7,106.8,99.6,91.9,107.4
5,,4 weeks,98.3,90.8,105.8,95.9,88.2,103.7
6,,8 weeks,98.1,90.5,105.6,94.0,86.2,101.7
7,,12 weeks,98.5,90.9,106.0,93.2,85.4,101.0
8,SFA (cm2),Baseline,223.9,209.5,238.2,225.8,211.4,240.2
9,,4 weeks,224.1,209.7,238.5,225.1,210.7,239.5
10,,8 weeks,224.3,210.0,238.7,228.1,213.7,242.5
11,,12 weeks,225.3,210.9,239.7,228.7,214.3,243.1
12,TFA (cm2),Baseline,323.1,307.0,339.3,325.4,308.9,342.0
13,,4 weeks,322.4,306.2,338.5,321.0,304.5,337.5
14,,8 weeks,322.4,306.2,338.6,322.1,305.6,338.6
15,,12 weeks,323.8,307.6,340.0,321.9,305.4,338.4
