,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,"FM,kg","SAT,L","VAT,kg","FFM,kg","SM,kg","Bone,kg","Brain,kg","Heart,kg","Liver,kg","Kidney,kg","TBW,L","ECW,L",Proteinkg
1,"FM,kg",,0.978***,0.541***,0.581***,0.637***,0.267***,0.153**,0.136*,0.665***,0.506***,0.730***,0.640***,0.357
2,"VAT,kg",0.936 ***,,0.529***,0.636***,0.652***,0.392***,0.232***,0.343***,0.497***,0.575***,0.756***,0.616***,0.468***
3,"FFM,kg",0.682 ***,0.591***,,0.340***,0.448 ***,0.217***,0.001 (NS),0.310***,0.317***,0.301**,0.252***,0.204***,0.040 (NS)
4,"FFM,kg",0.300***,0.447***,0.228 ***,,0.869 ***,0.785***,0.384***,0.233***,0.700***,0.522***,0.885***,0.777***,0.882***
5,"SM,kg",0.442***,0.506 ***,0.313***,0.874 ***,,0.684 ***,0.292***,0.311***,0.796***,0.611***,0.882***,0.782***,0.779***
6,"Bone,kg",0.041,0.066 (NS),0.057 (NS),0.764 ***,0.534 ***,,0.273***,0.233***,0.452***,0.120,0.554***,0.479***,0.573***
7,"Brain,kg",(NS,0.066 (NS),0.057 (NS),0.764 ***,0.534 ***,,0.273***,0.233***,0.452***,0.120,0.554***,0.479***,0.573***
8,"Brain,kg",0.104 (NS),0.283***,0.246 ***,0.300***,0.247***,0.187**,,-0.033 (NS),0.312***,0.347***,0.361***,0.229***,0.304
9,"Liver,kg",0.133,0.229***,0.255***,0.179**,0.024 (NS),0.302***,0.034 (NS),,-0.066 (NS),0.209***,0.445***,0.352***,0.261*
10,"Liver,kg",0.554***,0.556 **,0.410***,0.678***,0.685***,0.349 ***,0.308***,0.071 (NS),,0.381***,0.760***,0.719***,0.604***
11,"Kidney,kg",0.326***,0.498 ***,0.430***,0.395***,0.376***,0.139,0.420***,0.152*,0.546***,,0.602***,0.449***,0.503***
12,"TBW,L",0.496***,0.571***,0.258 ***,0.857***,0.898***,0.555**,0.278***,0.079 (NS),0.691***,0.374***,,0.806***,0.775***
13,"ECW,L",0.346***,0.357***,0.147,0.685***,0.702***,0.506***,0.026 (NS),0.282**,0.584***,0.281***,0.758***,,0.786***
14,Protein kg,0.232*,0.316*,0.211,0.774***,0.676***,0.545***,0.228*,0.169 (NS,0.530***,0.228*,0.658***,0.601***,
