,0,1,2,3
0,Algal Strain,Pigments Content,Benefits,References
1,Tetraselmis suecica,"Lutein,-carotene","Antioxidant, prevent eye diseases and cancer,","[10,72]"
2,Chlorella salina,"Lutein,-carotene",skin conditioning,"[10,72]"
3,Dunaliella salina,B-carotene,"Antioxidant, UV protection","[73,74]"
4,Navicula incerta,Carotenes,Antioxidant,"[74,75]"
5,Tetraselmis sp.,Astaxanthin,"Treatment of inflammation, improve blood","[76,77]"
6,Picochlorum maculatum,Astaxanthin,flow and red blood cells,"[76,77]"
7,Porphyridium purpureum,Phycoerythrin,"antioxidant,food colorant",[78-80]
8,Phormidium sp.,Phycocyanin,antidiabetic,"[81,82]"
9,Odontella aurita,Fucoxanthin,chronic diseases,[83]
