,0,1,2,3,4,5
0,Type of compound Compound,Type of compound Compound,Fruit/juice,Origin,Variety,Reference
1,Phenolic acids,Gallic acid,Hybrid GJ,"Sao Francisco Valley,","BRS Cora, BRS",Cosme et al.2018
2,,,,Brazil,Violeta,
3,,,Vitis vinifera GJ,,"Tempranillo, Syrah.",Obon et al.2011
4,,,,,Alicante Bouschet,
5,,Caffeic acid,Vitis labrusca GJ,"Sao Francisco Valley,",Isabel Precoce,Cosme et al. (2018)
6,,,Hybrid GJ,Brazil,"BRS Cora, BRS",
7,,,,,Violeta,
8,,,Vitis vinifera GJ,,"Tempranillo, Syrah,",Natividade et al.2013
9,,,,,Alicante Bouschet,
10,,Caffeoyl tartaric (caf-,Vitis vinifera L.GJ,,,Obon et al. (2011)
11,,taric acid),,,,
12,,(E-Caftaric acid,Vitis vinifera L.GJ,,Red grape Sangiovese,Genova et al.2012
13,,,,,(SG; F9 A5 48,
14,,,,,"clone), Italy",
15,,Cinnamic acid,Vitis vinifera GJ,"Sao Francisco Valley,",Tempranillo,Natividade et al.(2013
16,,,,Brazil,,
17,,,Hybrid GJ,Sao Francisco Valley,BRS Violeta,Obon et al.2011
18,,,,Brazil,,
19,,Chlorogenic acid,Vitis labrusca GJ,Sao Francisco Valley,"Isabel Precoce,BRS",Obon et al.2011
20,,p-Coumaric acid,,Brazil,Cora,
21,,,Hybrid GJ,"Sao Francisco Valley,",BRS Violeta,Obon et al.(2011)
22,,,,Brazil,,
23,,,Vitis vinifera GJ,"Sao Francisco Valley,","Tempranillo, Syrah.",Natividade et al.2013
24,,,,Brazil,Alicante Bouschet,
25,,Coumaroyl tartaric,Vitis vinifera L.GJ,,,Obon et al.2011
26,,(coutaric acid),,,,
27,,(Z/E)-p-Coutaric acid,Vitis vinifera L.GJ,,Red grape Sangiovese,Genova et al.2012
28,,,,,SG;F9A548,
29,,,,,"clone), Italy",
30,,"3,4-Dihydroxybenzoic",Vitis vinifera L.GJ,,,Obon et al. (2011)
31,,acid,,,,
32,,4-Hydroxybenzoic,,,,
33,,acid,,,,
34,,Vanillic acid,,,,
35,,Syringic acid,,,,
36,Stilbenes,Z/E-Resveratrol,Mid-South purple,Hill Farm teaching,,Granato et al. (2015)
37,,Z/E-Resveratrol-3-O-,bunch grapes (Vitis,facility on the LSU,,
38,,glucoside (Z/E-,labrusca),campus in Baton,,
39,,piceid),,"Rouge, La.,USA",,
40,,Resveratrol,Vitis labrusca GJ,"Sao Francisco Valley,",Isabel Precoce,Cosme et al.2018
41,,,Hybrid GJ,Brazil,BRS violeta,
42,,,Vitis vinifera GJ,,Alicante Bouschet,Natividade et al.2013)
