,0,1,2,3,4,5,6,7,8,9,10
0,Communities,P-value,Species,Av dis,SD,Ratio,Av Com1,Av Com2,Cum,Cum %,Cont %
1,IHC-VIP,0.011,Vib.gra,0.1,0,5,0,24.4,0.1,12.2,12.2
2,,,Ind.het,0.1,0,1.9,8.8,23.5,0.2,20.1,7.9
3,,,Her.can,0,0,1.3,6.9,1.8,0.2,22.8,2.7
4,IHC-CPI,0.002,Ced.deo,0.1,0,3.8,0,22.5,0.1,10.9,10.9
5,,,Pin.wal,0.1,0,5.3,0,20.3,0.2,20.8,9.9
6,,,Ind.het,0,0,0.9,8.8,2.3,0.2,24.2,3.5
7,IHC-PCP,0.002,Pin.wal,0.1,0,2.7,0,16.2,0.1,6.9,6.9
8,,,Ced.deo,0.1,0,3,,16.1,0.1,13.8,6.9
9,,,Par.jac,0,0,5.8,0.4,10.3,0.2,18,4.2
10,VIP-CPI,0.011,Vib.gra,0.1,0,5.1,24.4,0,0.1,11.6,11.6
11,,,Ind.het,0.1,0,5.3,23.5,2.3,0.2,21.5,9.9
12,,,Ced.deo,0.1,0,1.9,5.2,22.5,0.3,29.7,8.3
13,VIP-PCP,0.006,Vib.gra,0.1,0,3.3,24.4,1.4,0.1,9.5,9.5
14,,,Ind.het,0.1,0,6.6,23.5,2.8,0.2,17.9,8.4
15,,,Pin.wal,0,0,2.6,5.3,16.2,0.2,22.8,4.9
16,CPI-PCP,0.002,Ced.deo,0,0,1.2,22.5,16.1,0.1,5.4,5.4
17,,,Par.jac,0,0,1.8,4.7,10.3,0.1,9.6,4.2
18,,,Pin.wal,0,0,1.1,20.3,16.2,0.1,13.7,4
