,0,1,2,3
0,Macronutrientes en aguamiel,,,
1,Parametro,"A. salmiana82,83",,A. atrovirens84
2,Azucares totales (%,,"3,21","7,7"
3,Azucares reductores totales (%,"10,74",8-12,"6,39"
4,Fructooligosacaridos (%),,,"1,61"
5,Proteina (%),"0,318","0,300-0,600","0,363"
6,Minerales en aguamiel (mg/100 mL),,,
7,Mineral,A. salmiana85,*A. atrovirens84,
8,Potasio,,"155,38",
9,Calcio,"38,61","15,09",
10,Zinc,"0,270","0,232",
11,Hierro,"0,410","1,045",
12,Sodio,"2,12","1,07",
13,Cobre,"0,140","0,903",
14,Magnesio,"1,93","0,709",
15,Selenio,,"0,060",
16,Vitaminas hidrosolubles (mg/100 mL),,,
17,Vitamina,A.atrovirens4 (mg/100 mL),,
18,Tiamina (B1,"0,129",,
19,Riboflavina (B2),"0,490",,
20,Niacina(B3),"6,15",,
21,Piridoxina(B6),"0,735",,
22,Acido ascorbico (C),"23,20",,
23,Aminoacidos (mg/100 mL),,,
24,Aminoacido,A. atrovirens84 (mg/100 mL),,
25,Histidina,"0,246",,
26,Isoleucina,"0,627",,
27,Leucina,"0,625",,
28,Lisina,"0,692",,
29,Metionina,"0,292",,
30,Cisteina,"0,064",,
31,Fenilalanina + tirosina,"1,81",,
32,Treonina,"0,308",,
33,Valina,"2,19",,
