,0,1,2,3,4
0,,MF-17,MF-18,MF-19,Regulated
1,,(RI 3.5),(RI 5.0),(RI 2.3),(EU Reg 2568)
2,Genuineness-related indices,,,,
3,Fatty acid composition (% m/m methyl esters),,,,
4,Myristic (C14:0),0.012  0.002 a,0.008  0.000 a,0.010  0.000 a,0.03
5,Palmitic (C16:0),10.36  0.03 b,10.44  0.02 b,9.81  0.12 a,7.50-20.00
6,Palmitoleic (C16:1),0.620  0.000 a,0.650  0.000 a,0.493  0.023 b,0.30-3.50
7,Margaric (C17:0),<0.100 0.007 a,<0.100 0.000 a,<0.100  0.000 a,0.40
8,Margaroleic (C17:1),<0.100  0.007 a,<0.100  0.000 a,<0.100  0.000 a,0.60
9,Stearic (C18:0),3.725  0.021 c,2.820  0.014 b,3.117  0.120 a,0.50-5.00
10,Oleic (C18:1),74.75  0.01 a,76.57  0.02 b,78.72  0.43 c,55.00-83.00
11,Linoleic (C18:2),8.900  0.071 c,7.935  0.007 b,6.040  0.223 a,2.50-21.00
12,Linolenic (C18:3),0.565 0.021 a,0.5800.000a,0.640 0.030 a,1.00
13,Arachidic (C20:0),0.480  0.000 c,0.380  0.000 a,0.470  0.000 b,0.60
14,Eicosenoic (C20:1),0.305  0.021 a,0.315  0.007 a,0.337 0.006 a,0.50
15,Behenic (C22:0),0.125  0.007 b,0.110  0.000 a,0.150  0.000 c,0.20
16,Lignoceric (C24:0),<0.1000.007a,<0.100 0.000 a,<0.1000.000 a,0.20
17,trans-Oleic isomers C18:1 T,0.017  0.001 a,0.008 0.000a,0.017  0.006 a,0.05
18,trans-Linoleic+ trans-Linolenic,0.013  0.001 a,0.010  0.000 a,0.013  0.006 a,0.05
19,SFA,14.796  0.005 b,13.853  0.007 a,13.560  0.217 a,
20,MUFA,75.74  0.04 a,77.63  0.01 b,79.55  0.41 c,
21,PUFA,9.465  0.049 c,8.515 0.007 b,6.680  0.195 a,
22,C18:1/C18:2,8.399  0.068 a,9.650  0.011 a,13.046  0.546 b,
23,EMUFA/EPUFA,8.002  0.046 a,9.1170.009 b,11.916  0.403 c,
24,Sterol relative amounts,,,,
25,Cholesterol (%),0.245  0.007 a,0.120  0.000 a,0.167  0.058 a,0.5
26,Brassicasterol (%),nd,nd,<0.100  0.000,0.1
27,Campesterol (%),2.240  0.028 a,2.250  0.014 a,2.433  0.058 b,4.0
28,Stigmasterol (%),0.430 0.014 a,0.605  0.007 b,0.633  0.058 b,Campesterol
29,Apparent -sitosterol (%),94.75  0.05 a,95.33  0.00 a,95.13  0.25 a,93.0
30,7-Stigmastenol (%),0.340  0.000 b,0.1700.000a,0.333  0.058 b,0.5
31,Total sterols (mg/kg),1131.0  11.3 a,1001.4  14.3 a,1645  407.4 a,1000
32,Triterpenic alcohols,,,,
33,Erythrodiol + Uvaol (%),2.430  0.113 ab,2.185  0.021 a,2.533  0.058 b,<4.5
34,Tocopherols (mg/kg),,,,
35,-tocopherol,184.05  3.89 a,273.00  1.9g b,303.30  18.04 b,
36,-tocopherol,<0.1 0.0,<0.1 0.0,<0.10.0,
37,-tocopherol,<0.1 0.0,<0.1 0.0,<0.10.0,
38,-tocopherol,3.55  0.64 a,3.15  0.07 a,7.20  0.10 b,
39,Total tocopherols,187.60  4.52 a,276.20  1.98 b,313.50  18.07 b,
