,0,1,2,3,4,5,6,7,8,9
0,Month,Min. temp.,Max. temp.,Aver.,Min. Abso-,Max. Abso-,Min. relative,Max.relative,Aver.relative,Aver. monthly
1,,(C,(C),Temp.,lute temp.,lute temp.,humidity (%),humidity (%),humidity (%),precipitation
2,,,,(C),(C),(C),,,,(mm)
3,April,8,24.7,16.3,2,33.4,24,74,49,40.6
4,May,13.2,31.8,22.5,4,40,15,56,35,25
5,June,18,37.6,27.8,8,43.4,10,35,23,4
6,July,21.1,40,30.5,11,45,11,35,23,8
7,August,21.3,39.4,30.4,14.8,44.2,12,38,25,7
8,September,17.5,36.9,27.2,9,42,12,38,25,3
9,October,12.2,31.8,22,3,38.6,13,43,28,10.6
10,November,7,24.8,15.9,2,39.6,20,60,40,71.9
11,December,3,18.2,10.6,5,27,30,76,53,152.8
12,January,1.3,15.2,8.2, 6.2,25,36,82,59,99
13,February,1.6,15.8,8.7,-6,27,34,83,58,103.8
14,March,4.5,19.7,12.1,5,31,28,79,54,51.4
