,0,1,2,3,4,5,6,7,8,9,10,11
0,,,Shoot Length,Shoot Length,Shoot Length,Shoot Thickness (mm),Shoot Thickness (mm),Leaf Area (cm2),Leaf Area (cm2),Total Chlorophyll,Total Chlorophyll,Total Chlorophyll
1,Treatments,,,(cm),,,,,,,(SPAD),
2,,,2020,,2021,2020,2021,2020,2021,2020,,2021
3,Control,,37.13 f ,,40.33 f,0.95f,1.02 f,20.42 g,21.32 e,36.27 e,,37.50 g
4,Control,,1.58,, 1.99, 0.02, 0.02, 1.46, 0.92, 1.89,,0.99
5,,500 ppm,39.21 ef,,43.48 e,1.02 e,1.08 e,21.23 g,23.11 d,40.33 d,,41.62 f
6,,500 ppm, 2.21,, 1.19,0.02,0.02,1.09,1.09,0.89,,1.11
7,CA,1000 ppm,42.94 d,,46.98 d,1.09 cd,1.16 cd,24.3 def,25.95 c,44.07 c,,46.51 cd
8,CA,1000 ppm,1.04,, 2.05, 0.03,0.03, 1.08, 0.77,1.05,,1.10
9,,1500 ppm,50.01 c,,53.27 c,1.10c,1.21 c,25.39 cde,26.75 c,46.89 b,,47.60 c
10,,1500 ppm,3.03,,3.18,0.02, 0.03, 0.80,1.15, 1.34,, 1.22
11,,50 ppm,42.39 de,,44.12 de,1.04 e,1.11e,22.24 fg,24.09 d,41.35 d,,42.74 ef
12,,50 ppm,1.25,,0.28,0.01,0.02,1.24,0.93,0.89,,1.83
13,GA3,100 ppm,51.62 bc,,56.11 b,1.19 b,1.29 b,26.14 bcd,27.5 c,47.49 b,,50.24 b
14,GA3,100 ppm,1.91,,1.88,0.04,0.04,1.42,0.65,0.81,,1.28
15,,150 ppm,54.52 ab,,60.21 a,1.33 a,1.44 a,27.74 ab,29.88 b,48.17 ab,,50.45b
16,,150 ppm, 2.20,,0.79,0.03,0.05, 0.96,0.54,0.46,,1.09
17,,3%,42.93 d,,45.46 de,1.04 de,1.13 de,23.51 ef,24.17 d,42.12 cd,44.36 de,44.36 de
18,,3%,1.7,,0.95,0.01,0.03,1.27,0.55,1.72,, 0.92
19,HA,4%,53.75 ab,,57.37 b,1.24 b,1.32 b,26.68 bc,27.51 c,47.99 ab,,50.40 b
20,HA,4%,1.55,,1.06,0.01,0.02,0.67,1.14,1.07,, 2.07
21,,5%,56.07 a,,61.71 a,1.35 a,1.47 a,29.16 a,32.50 a,49.97 a,,53.38 a
22,,5%, 1.80,, 1.28,0.05,0.03,1.57,0.70,1.16,, 0.94
23,LSD (p<0.05),LSD (p<0.05),3.24,,2.83,0.05,0.05,2.03,1.49,2.04,,2.23
