,0,1,2,3,4
0,,Mean/value,SD,Min,Max
1,Energy (kcal),,,,
2,Margarine/margarine-like tub and squeeze products,68,20,35,100
3,Margarine/margarine-like stick products,84,18,50,100
4,Butter blend products,87,17,50,100
5,"Butter,salted",102,,,
6,"Butter,unsalted",102,,,
7,"Whipped butter, salted",68,,,
8,"Whipped butter, unsalted",68,,,
9,Total fat (g),,2.3,4.0,11.0
10,Margarine/margarine-like tub and squeeze products,7.5,2.3,4.0,11.0
11,Margarine/margarine-like stick products,9.2,2.2,5.0,11.0
12,Butter blend products,9.2,2.3,5.2,11.0
13,"Butter, salted",11.5,,,
14,"Butter, unsalted",11.5,,,
15,"Whipped butter, salted",7.4,,,
16,"Whipped butter, unsalted",7.4,,,
17,Total fat (% DV),,,,
18,Margarine/margarine-like tub and squeeze products,10,3,5,14
19,Margarine/margarine-like stick products,12,3,6,14
20,Butter blend products,12,3,7,14
21,"Butter, salted",15,,,
22,"Butter,unsalted",15,,,
23,"Whipped butter, salted",9,,,
24,"Whipped butter,unsalted",9,,,
25,SFAg),,,,
26,Margarine/margarine-like tub and squeeze products,2.2,1.0,1.0,5.0
27,Margarine/margarine-like stick products,3.5,1.0,2.0,5.0
28,Butter blend products,3.5,1.1,2.0,6.0
29,"Butter, salted",7.3,,,
30,"Butter, unsalted",7.2,,,
31,"Whipped butter, salted",4.3,,,
32,"Whipped butter, unsalted",4.3,,,
33,SFA (%DV),,,,
34,Margarine/margarine-like tub and squeeze products,11,5,5,25
35,Margarine/margarine-like stick products,18,5,10,25
36,Butter blend products,18,6,10,30
37,Butter.salted,36,,,
38,"Butter, unsalted",36,,,
39,"Whipped butter,salted",21,,,
40,"Whipped butter, unsalted",21,,,
41,Margarine/margarine-like tub and squeeze products,2.8,1.6,1.0,6.0
42,Margarine/margarine-like stick products,3.1,1.2,1.9,5.3
43,Butter blend products,4.0,1.2,1.9,5.0
44,"Butter,salted",3.0,,,
45,"Butter, unsalted",3.3,,,
46,"Whipped butter, salted",1.9,,,
47,"Whipped butter, unsalted",1.9,,,
48,PUFA(g),,1.0,,
49,Margarine/margarine-like tub and squeeze products,2.3,1.0,0.7,4.0
50,Margarine/margarine-like stick products,2.5,0.9,1.0,4.0
51,Butter blend products,1.2,0.5,0.5,2.0
52,"Butter, unsalted",0.3,,,
53,"Whipped butter, unsalted",0.3,,,
54,n-3 (g),,,,0.9
55,Margarine/margarine-like tub and squeeze products,0.4,0.2,0.0,0.9
56,Margarine/margarine-like stick products,0.3,0.1,0.2,0.5
57,Butter blend products,0.3,0.2,0.0,0.6
58,"Butter, salted",0.0,,,
59,"Whipped butter, salted",0.0,,,
60,"Whipped butter, unsalted",0.0,,,
61,Margarine/margarine-like tub and squeeze products,1.9,0.9,0.2,4.4
62,Margarine/margarine-like stick products,2.2,0.8,0.8,3.6
