,0,1,2
0,PubChem CID,,1549992
1,Molecular Formula,C15H26O,C15H26O
2,Synonyms,"Dragosantol, Camilol, Hydagen B, (+)-6R,7R--Bisabolol,",
3,Molecular Weight,,222.37
4,XLogP3-AA,,3.8
5,Hydrogen Bond Donor Count,,1
6,Hydrogen Bond Acceptor Count,Rotatable Bond Count,Rotatable Bond Count
7,Exact Mass,222.198365449,222.198365449
8,Monoisotopic Mass,222.198365449,222.198365449
9,Topological Polar Surface Area,,20.2 A2
10,Heavy Atom Count,,16
11,Formal Charge,,0
12,Complexity,,284
13,Isotope Atom Count,,0
14,Defined Atom Stereocenter Count,,2
15,Undefined Atom Stereocenter Count,,0
16,Defined Bond Stereocenter Count,,0
17,Undefined Bond Stereocenter Count,,0
18,Covalently-Bonded Unit Count,,1
19,Solubility,"1.688 mg/L@25Cest),Practically insoluble or insoluble in water,slightly soluble",in ethanol
20,Density,0.922-0.931,0.922-0.931
21,LogP,5.070 (est),5.070 (est)
22,Refractive Index,1.491-1.500,1.491-1.500
23,Food additive class,Flavoring agent,Flavoring agent
