,0,1,2,3,4,5
0,,,CD (n = 43),MD-HMF,MD-PA,pt
1,,,CD (n = 43),n=43,n =42),pt
2,,Basal,7.2  2.6,7.02.7,7.9  2.3,
3,Adherence to MedDiet,12 months,10.8  2.6,12.7  2.6,11.5  2.3,0.001
4,,,3.6  2.9 *c,5.7  3.3 *,3.5  2.6 *c,
5,,Basal,2500.9643.9,2372.4  992.7,2364.8  695.9,
6,Energy (kcal/day),12 months,2035.9628.1,1971.4 893.7,2036.1514.8,0.845
7,,,464.9  723.0 *,401.01305.4*,328.7617.6*,
8,,Basal,139.5  110.7,133.0  65.5,143.0  87.7,
9,Vegetables (g/day) per 1000 kcal,12 months,178.8  120.1,189.3 81.7,192.7  112.6,0.695
10,,,39.3  100.2 *,56.3  68.9 *,49.8  101.7 *,
11,,Basal,131.277.1,114.1 82.3,138.8 97.2,
12,(g/day) per 1000 kcal,12 months,165.5121.9,181.3117.0,167.4106.7,0.047
13,,,34.4121.3,67.2  133.1 *,28.6  86.5,
