,0,1,2,3,4,5
0,,,CD (n = 43),MD-HMF,MD-PA,pt
1,,,CD (n = 43),n=43),n =42,pt
2,,Basal,144.2111.5,138.4  74.5,131.2  82.7,
3,Vegetables (g/d) per 1000 kcal,6 months,164.172.9,184.8  88.6,184.2  85.7,0.229
4,,,19.9 123.4,46.588.6 *,53.066.5*,
5,,Basal,137.7  75.7,110.2  80.9,131.7  96.8,
6,(g/d) per 1000 kcal,6 months,158.3  93.6,206.0121.7,173.2109.5,0.049
7,,,20.6  93.8 a,95.8  116.2 *a,41.5  95.7*,
8,,Basal,9.55.7,10.2  6.5,9.1  5.2,
9,(g/d) per 1000 kcal,6 months,13.2  9.2,21.1  16.2,15.9  10.4,0.113
10,,,3.7  9.5 *,10.916.1*,6.8  10.0 *,
11,,Basal,64.1  27.7,62.0  33.7,57.7  31.6,
12,(g/d) per 1000 kcal,6 months,66.5  31.8,53.9  53.9,62.4  24.0,0.070
13,,,2.439.9,8.143.1,4.7  37.8,
14,,Basal,81.3 37.6,79.2  29.0,78.3  34.3,
15,g/d) per 1000 kcal,6 months,67.0  24.3,70.1  32.9,69.2  29.7,0.256
16,,,14.3  41.8 *,9.1  28.4 *,9.1  29.9,
17,,Basal,12.9  6.2,14.79.5,12.9  6.2,
18,(g/d) per 1000 kcal,6 months,15.9 8.7,13.87.9,14.1  8.4,0.406
19,,,3.0  8.5 *,0.910.4,1.3  9.2,
20,,Basal,41.1  26.4,36.6  24.0,48.5 29.3,
21,(g/d) per 1000 kcal,6 months,56.7  42.5,56.5  27.2,70.6  38.3,0.011
22,,,15.6  41.1 *,19.9  32.4 *,22.1  32.9 *,
23,,Basal,5.3  6.3,4.6 5.5,6.1  7.4,
24,(g/d) per 1000 kcal,6 months,7.8  9.9,13.7  13.9,12.5  10.2,0.452
25,,,2.6  9.9,9.1  14.0 *,6.4  10.3 *,
26,,Basal,10.1  11.2,10.9  15.4,13.7  14.9,
27,(g/d) per 1000 kcal,6 months,8.1  11.6,5.3  7.9,5.8  8.9,0.684
28,,,2.012.2,5.618.0*,8.015.5*,
29,,Basal,14.6 33.5,10.7 23.2,10.3  36.6,
30,Soft Drinks,6 months,5.613.1,1.3  2.8,0.5 1.8,0.007
31,(mL/d) per 1000 kcal,6 months,5.613.1,1.3  2.8,0.5 1.8,0.007
32,,,"9.0  85.1 a,c",-9.4  23.3 *a,9.8  36.5 c,
33,,Basal,156.7103.1,126.8  63.8,136.2  88.1,
34,(mL/d) per 1000 kcal,6 months,181.4  115.2,203.2 128.5,176.0  112.2,0.286
35,,,24.7  92.0,76.4  122.9 *,39.8  107.0 *,
