,0,1,2,3,4,5
0,Study Group,MeanSD,Quartile 1,Median,Quartile 3,p*
1,Study Group,,,Vitamin K1(ug/1000 kcal),,
2,Total(n=1985,94.2  58.9,61.7,81.9,108.1,
3,Men (n = 733),79.6  43.4,54.9,70.8,93.7,
4,Women (n=1252),102.7  64.9,66.4,88.0,117.8,<0.0001
5,Men--urbann=453,83.9  50.7,55.7,75.5,100.5,
6,Men-ruraln=280,72.5  26.3,54.8,67.1,84.5,0.0029
7,Women-urban(n=739,117.6  76.2,74.9,102.9,137.0,
8,Women-ruraln=513),81.2  33.6,60.1,75.3,95.6,<0.0001
9,,,,Vitamin K2 (ug/1000 kcal),,
10,Total (n = 1985),75.0  30.5,54.0,70.3,92.7,
11,Menn=733),78.0  32.5,55.2,72.3,95.6,
12,Women (n =1252,73.3  29.1,53.1,68.6,90.2,0.0037
13,Men-urban(n=453,72.4  33.3,51.1,66.5,87.2,
14,Men-rural(n=280),87.0  29.1,66.7,85.4,106.7,<0.0001
15,Women-urban (n=739),66.6  27.7,47.9,62.3,82.9,
16,Women-rural (n =513,82.8  28.4,63.2,78.1,103.2,<0.0001
17,,,,Total Vitamin K (ug/1000 kcal),,
18,Total (n =1985),169.2  63.7,132.3,160.1,192.2,
19,Men (n=733),157.654.1,123.8,149.8,180.3,
20,Women (n =1252),175.9  67.8,137.0,165.4,198.1,<0.0001
21,Men-urban(n=453,156.3  62.5,117.8,145.3,179.7,
22,Men-ruraln=280,159.5  36.8,134.9,155.2,181.2,0.0027
23,Women-urban (n=739),184.3  80.2,137.8,168.4,208.3,
24,Women-rural (n =513),163.9  41.4,135.8,161.5,184.6,<0.0001
