,0,1,2,3,4
0,Particulars,Fishmeal,,Plant protein mix,
1,Proximate composition (% dry weight basis,Proximate composition (% dry weight basis,Proximate composition (% dry weight basis,,
2,Crude protein,63.74,55.19,58.41,59.02
3,Ether extract,10.51,1.79,1.47,1.43
4,Crude fiber,0.53,7.10,7.07,6.99
5,extract3,6.27,31.37,28.18,27.64
6,Total ash,18.95,4.55,4.87,4.92
7,Essential amino acids (g/16 g N),Essential amino acids (g/16 g N),,,
8,Arg,6.86,5.55,5.60,5.59
9,His,2.65,2.28,2.71,2.84
10,Ile,4.64,3.86,4.10,4.22
11,Leu,7.97,11.15,11.52,11.37
12,Lys,8.30,5.19,5.56,5.58
13,Met,2.98,2.05,2.11,2.16
14,Phe,4.31,5.29,5.65,5.53
15,Thr,4.53,3.37,3.45,3.51
16,Trp,1.11,0.77,0.77,0.79
17,Val,5.41,4.37,4.86,4.79
18,Antinutrients (mg/100 g dry weight basis),Antinutrients (mg/100 g dry weight basis),Antinutrients (mg/100 g dry weight basis),,
19,Trypsin,,153.36,BDL4,BDL4
20,inhibitor,,153.36,BDL4,BDL4
21,Phytic acid,,1708.55,780.46,764.16
22,Saponin,,266.69,101.35,98.16
23,Tannin,,488.43,291.37,278.91
24,Glucosinolates,,51.68,42.39,39.37
